ID,State,County,Year,Annual_Mean_Index
OH-111,Ohio,Monroe County,2009,-0.09
OH-111,Ohio,Monroe County,2010,-0.42
OH-111,Ohio,Monroe County,2011,2.36
OH-111,Ohio,Monroe County,2012,-0.03
OH-111,Ohio,Monroe County,2013,0.74
OH-111,Ohio,Monroe County,2014,0.17
OH-111,Ohio,Monroe County,2015,0.51
OH-111,Ohio,Monroe County,2016,-0.43
OH-111,Ohio,Monroe County,2017,1.7
OH-111,Ohio,Monroe County,2018,5.19
OH-111,Ohio,Monroe County,2019,5.47
OH-111,Ohio,Monroe County,2020,3.91
OH-113,Ohio,Montgomery County,2000,-0.45
OH-113,Ohio,Montgomery County,2001,1.03
OH-113,Ohio,Montgomery County,2002,2.57
OH-113,Ohio,Montgomery County,2003,1.56
OH-113,Ohio,Montgomery County,2004,1.99
OH-113,Ohio,Montgomery County,2005,-0.63
OH-113,Ohio,Montgomery County,2006,1.24
OH-113,Ohio,Montgomery County,2007,-0.16
OH-113,Ohio,Montgomery County,2008,0.58
OH-113,Ohio,Montgomery County,2009,-0.12
OH-113,Ohio,Montgomery County,2010,-0.78
OH-113,Ohio,Montgomery County,2011,2.44
OH-113,Ohio,Montgomery County,2012,-0.83
OH-113,Ohio,Montgomery County,2013,0.6
OH-113,Ohio,Montgomery County,2014,2.09
OH-113,Ohio,Montgomery County,2015,1.57
OH-113,Ohio,Montgomery County,2016,0.06
OH-113,Ohio,Montgomery County,2017,1.48
OH-113,Ohio,Montgomery County,2018,3.2
OH-113,Ohio,Montgomery County,2019,2.2
OH-113,Ohio,Montgomery County,2020,0.06
OH-115,Ohio,Morgan County,2000,0.15
OH-115,Ohio,Morgan County,2001,-0.08
OH-115,Ohio,Morgan County,2002,0.22
OH-115,Ohio,Morgan County,2003,1.57
OH-115,Ohio,Morgan County,2004,4.29
OH-115,Ohio,Morgan County,2005,1.28
OH-115,Ohio,Morgan County,2006,0.2
OH-115,Ohio,Morgan County,2007,-0.85
OH-115,Ohio,Morgan County,2008,0.92
OH-115,Ohio,Morgan County,2009,-0.84
OH-115,Ohio,Morgan County,2010,-1.44
OH-115,Ohio,Morgan County,2011,2.65
OH-115,Ohio,Morgan County,2012,0.0
OH-115,Ohio,Morgan County,2013,1.69
OH-115,Ohio,Morgan County,2014,2.31
OH-115,Ohio,Morgan County,2015,0.55
OH-115,Ohio,Morgan County,2016,-0.85
OH-115,Ohio,Morgan County,2017,1.24
OH-115,Ohio,Morgan County,2018,3.81
OH-115,Ohio,Morgan County,2019,5.1
OH-115,Ohio,Morgan County,2020,1.55
OH-117,Ohio,Morrow County,2000,0.8
OH-117,Ohio,Morrow County,2001,0.08
OH-117,Ohio,Morrow County,2002,-0.58
OH-117,Ohio,Morrow County,2003,1.21
OH-117,Ohio,Morrow County,2004,3.66
OH-117,Ohio,Morrow County,2005,0.52
OH-117,Ohio,Morrow County,2006,1.24
OH-117,Ohio,Morrow County,2007,2.23
OH-117,Ohio,Morrow County,2008,1.17
OH-117,Ohio,Morrow County,2009,-0.08
OH-117,Ohio,Morrow County,2010,-1.32
OH-117,Ohio,Morrow County,2011,2.38
OH-117,Ohio,Morrow County,2012,0.3
OH-117,Ohio,Morrow County,2013,2.52
OH-117,Ohio,Morrow County,2014,1.33
OH-117,Ohio,Morrow County,2015,-0.06
OH-117,Ohio,Morrow County,2016,-0.78
OH-117,Ohio,Morrow County,2017,0.74
OH-117,Ohio,Morrow County,2018,2.27
OH-117,Ohio,Morrow County,2019,3.19
OH-117,Ohio,Morrow County,2020,1.54
OH-119,Ohio,Muskingum County,2000,-2.12
OH-119,Ohio,Muskingum County,2001,-0.21
OH-119,Ohio,Muskingum County,2002,-0.49
OH-119,Ohio,Muskingum County,2003,1.18
OH-119,Ohio,Muskingum County,2004,4.17
OH-119,Ohio,Muskingum County,2005,0.2
OH-119,Ohio,Muskingum County,2006,0.37
OH-119,Ohio,Muskingum County,2007,-0.3
OH-119,Ohio,Muskingum County,2008,0.4
OH-119,Ohio,Muskingum County,2009,-1.89
OH-119,Ohio,Muskingum County,2010,-2.34
OH-119,Ohio,Muskingum County,2011,2.3
OH-119,Ohio,Muskingum County,2012,-0.18
OH-119,Ohio,Muskingum County,2013,0.96
OH-119,Ohio,Muskingum County,2014,2.05
OH-119,Ohio,Muskingum County,2015,0.21
OH-119,Ohio,Muskingum County,2016,-1.8
OH-119,Ohio,Muskingum County,2017,0.36
OH-119,Ohio,Muskingum County,2018,2.75
OH-119,Ohio,Muskingum County,2019,4.4
OH-119,Ohio,Muskingum County,2020,1.71
OH-121,Ohio,Noble County,2000,-1.31
OH-121,Ohio,Noble County,2001,-0.31
OH-121,Ohio,Noble County,2002,-0.03
OH-121,Ohio,Noble County,2003,1.82
OH-121,Ohio,Noble County,2004,4.54
OH-121,Ohio,Noble County,2005,1.04
OH-121,Ohio,Noble County,2006,0.06
OH-121,Ohio,Noble County,2007,-0.84
OH-121,Ohio,Noble County,2008,0.58
OH-121,Ohio,Noble County,2009,-1.07
OH-121,Ohio,Noble County,2010,-2.29
OH-121,Ohio,Noble County,2011,2.25
OH-121,Ohio,Noble County,2012,-0.05
OH-121,Ohio,Noble County,2013,0.78
OH-121,Ohio,Noble County,2014,0.98
OH-121,Ohio,Noble County,2015,-0.06
OH-121,Ohio,Noble County,2016,-1.11
OH-121,Ohio,Noble County,2017,1.04
OH-121,Ohio,Noble County,2018,3.66
OH-121,Ohio,Noble County,2019,4.43
OH-121,Ohio,Noble County,2020,1.82
OH-123,Ohio,Ottawa County,2000,0.4
OH-123,Ohio,Ottawa County,2001,0.03
OH-123,Ohio,Ottawa County,2002,0.21
OH-123,Ohio,Ottawa County,2003,0.5
OH-123,Ohio,Ottawa County,2004,0.03
OH-123,Ohio,Ottawa County,2005,-0.8
OH-123,Ohio,Ottawa County,2006,1.14
OH-123,Ohio,Ottawa County,2007,3.06
OH-123,Ohio,Ottawa County,2008,3.55
OH-123,Ohio,Ottawa County,2009,1.16
OH-123,Ohio,Ottawa County,2010,-1.52
OH-123,Ohio,Ottawa County,2011,3.09
OH-123,Ohio,Ottawa County,2012,3.37
OH-123,Ohio,Ottawa County,2013,2.24
OH-123,Ohio,Ottawa County,2014,0.38
OH-123,Ohio,Ottawa County,2015,1.15
OH-123,Ohio,Ottawa County,2016,-0.27
OH-123,Ohio,Ottawa County,2017,0.51
OH-123,Ohio,Ottawa County,2018,1.22
OH-123,Ohio,Ottawa County,2019,0.83
OH-123,Ohio,Ottawa County,2020,-1.15
OH-125,Ohio,Paulding County,2000,0.35
OH-125,Ohio,Paulding County,2001,0.66
OH-125,Ohio,Paulding County,2002,0.07
OH-125,Ohio,Paulding County,2003,1.6
OH-125,Ohio,Paulding County,2004,3.19
OH-125,Ohio,Paulding County,2005,-0.13
OH-125,Ohio,Paulding County,2006,1.05
OH-125,Ohio,Paulding County,2007,2.8
OH-125,Ohio,Paulding County,2008,3.62
OH-125,Ohio,Paulding County,2009,2.17
OH-125,Ohio,Paulding County,2010,0.0
OH-125,Ohio,Paulding County,2011,2.11
OH-125,Ohio,Paulding County,2012,-0.59
OH-125,Ohio,Paulding County,2013,0.4
OH-125,Ohio,Paulding County,2014,0.51
OH-125,Ohio,Paulding County,2015,0.97
OH-125,Ohio,Paulding County,2016,-0.04
OH-125,Ohio,Paulding County,2017,1.61
OH-125,Ohio,Paulding County,2018,2.89
OH-125,Ohio,Paulding County,2019,4.34
OH-125,Ohio,Paulding County,2020,0.32
OH-127,Ohio,Perry County,2000,0.19
OH-127,Ohio,Perry County,2001,-0.59
OH-127,Ohio,Perry County,2002,0.16
OH-127,Ohio,Perry County,2003,1.76
OH-127,Ohio,Perry County,2004,4.01
OH-127,Ohio,Perry County,2005,1.45
OH-127,Ohio,Perry County,2006,0.26
OH-127,Ohio,Perry County,2007,-0.41
OH-127,Ohio,Perry County,2008,1.23
OH-127,Ohio,Perry County,2009,-0.7
OH-127,Ohio,Perry County,2010,-0.52
OH-127,Ohio,Perry County,2011,2.6
OH-127,Ohio,Perry County,2012,-0.22
OH-127,Ohio,Perry County,2013,1.0
OH-127,Ohio,Perry County,2014,2.18
OH-127,Ohio,Perry County,2015,0.59
OH-127,Ohio,Perry County,2016,-0.47
OH-127,Ohio,Perry County,2017,1.54
OH-127,Ohio,Perry County,2018,3.65
OH-127,Ohio,Perry County,2019,4.94
OH-127,Ohio,Perry County,2020,1.47
OH-129,Ohio,Pickaway County,2000,0.34
OH-129,Ohio,Pickaway County,2001,-0.11
OH-129,Ohio,Pickaway County,2002,0.28
OH-129,Ohio,Pickaway County,2003,1.28
OH-129,Ohio,Pickaway County,2004,3.38
OH-129,Ohio,Pickaway County,2005,-0.7
OH-129,Ohio,Pickaway County,2006,0.49
OH-129,Ohio,Pickaway County,2007,-0.54
OH-129,Ohio,Pickaway County,2008,0.34
OH-129,Ohio,Pickaway County,2009,0.05
OH-129,Ohio,Pickaway County,2010,-0.24
OH-129,Ohio,Pickaway County,2011,2.82
OH-129,Ohio,Pickaway County,2012,-1.51
OH-129,Ohio,Pickaway County,2013,-0.34
OH-129,Ohio,Pickaway County,2014,0.21
OH-129,Ohio,Pickaway County,2015,-0.32
OH-129,Ohio,Pickaway County,2016,-0.74
OH-129,Ohio,Pickaway County,2017,1.5
OH-129,Ohio,Pickaway County,2018,4.2
OH-129,Ohio,Pickaway County,2019,5.39
OH-129,Ohio,Pickaway County,2020,0.82
OH-131,Ohio,Pike County,2000,0.05
OH-131,Ohio,Pike County,2001,0.37
OH-131,Ohio,Pike County,2002,0.39
OH-131,Ohio,Pike County,2003,1.88
OH-131,Ohio,Pike County,2004,2.65
OH-131,Ohio,Pike County,2005,-1.22
OH-131,Ohio,Pike County,2006,-1.28
OH-131,Ohio,Pike County,2007,-0.41
OH-131,Ohio,Pike County,2008,0.44
OH-131,Ohio,Pike County,2009,0.21
OH-131,Ohio,Pike County,2010,-0.57
OH-131,Ohio,Pike County,2011,2.37
OH-131,Ohio,Pike County,2012,-1.32
OH-131,Ohio,Pike County,2013,0.35
OH-131,Ohio,Pike County,2014,0.37
OH-131,Ohio,Pike County,2015,0.83
OH-131,Ohio,Pike County,2016,-0.49
OH-131,Ohio,Pike County,2017,1.17
OH-131,Ohio,Pike County,2018,3.95
OH-131,Ohio,Pike County,2019,5.49
OH-131,Ohio,Pike County,2020,3.85
OH-133,Ohio,Portage County,2000,0.89
OH-133,Ohio,Portage County,2001,-0.79
OH-133,Ohio,Portage County,2002,-0.69
OH-133,Ohio,Portage County,2003,2.19
OH-133,Ohio,Portage County,2004,4.31
OH-133,Ohio,Portage County,2005,1.69
OH-133,Ohio,Portage County,2006,1.49
OH-133,Ohio,Portage County,2007,0.44
OH-133,Ohio,Portage County,2008,2.93
OH-133,Ohio,Portage County,2009,2.02
OH-133,Ohio,Portage County,2010,0.25
OH-133,Ohio,Portage County,2011,3.8
OH-133,Ohio,Portage County,2012,0.08
OH-133,Ohio,Portage County,2013,1.4
OH-133,Ohio,Portage County,2014,3.22
OH-133,Ohio,Portage County,2015,0.74
OH-133,Ohio,Portage County,2016,-1.23
OH-133,Ohio,Portage County,2017,-0.1
OH-133,Ohio,Portage County,2018,0.7
OH-133,Ohio,Portage County,2019,2.89
OH-133,Ohio,Portage County,2020,1.95
OH-135,Ohio,Preble County,2000,-0.14
OH-135,Ohio,Preble County,2001,1.18
OH-135,Ohio,Preble County,2002,1.12
OH-135,Ohio,Preble County,2003,1.61
OH-135,Ohio,Preble County,2004,2.01
OH-135,Ohio,Preble County,2005,-0.16
OH-135,Ohio,Preble County,2006,1.52
OH-135,Ohio,Preble County,2007,-0.1
OH-135,Ohio,Preble County,2008,0.75
OH-135,Ohio,Preble County,2009,0.73
OH-135,Ohio,Preble County,2010,-0.68
OH-135,Ohio,Preble County,2011,1.07
OH-135,Ohio,Preble County,2012,-0.69
OH-135,Ohio,Preble County,2013,1.23
OH-135,Ohio,Preble County,2014,2.1
OH-135,Ohio,Preble County,2015,1.69
OH-135,Ohio,Preble County,2016,0.97
OH-135,Ohio,Preble County,2017,1.43
OH-135,Ohio,Preble County,2018,3.3
OH-135,Ohio,Preble County,2019,2.3
OH-135,Ohio,Preble County,2020,0.96
OH-137,Ohio,Putnam County,2000,-0.19
OH-137,Ohio,Putnam County,2001,0.5
OH-137,Ohio,Putnam County,2002,-0.1
OH-137,Ohio,Putnam County,2003,1.54
OH-137,Ohio,Putnam County,2004,3.02
OH-137,Ohio,Putnam County,2005,-0.04
OH-137,Ohio,Putnam County,2006,0.42
OH-137,Ohio,Putnam County,2007,1.02
OH-137,Ohio,Putnam County,2008,4.19
OH-137,Ohio,Putnam County,2009,0.57
OH-137,Ohio,Putnam County,2010,-1.03
OH-137,Ohio,Putnam County,2011,2.28
OH-137,Ohio,Putnam County,2012,0.63
OH-137,Ohio,Putnam County,2013,1.7
OH-137,Ohio,Putnam County,2014,2.2
OH-137,Ohio,Putnam County,2015,1.71
OH-137,Ohio,Putnam County,2016,-0.43
OH-137,Ohio,Putnam County,2017,1.63
OH-137,Ohio,Putnam County,2018,2.95
OH-137,Ohio,Putnam County,2019,4.37
OH-137,Ohio,Putnam County,2020,0.73
OH-139,Ohio,Richland County,2000,0.2
OH-139,Ohio,Richland County,2001,-0.32
OH-139,Ohio,Richland County,2002,-0.22
OH-139,Ohio,Richland County,2003,0.88
OH-139,Ohio,Richland County,2004,3.44
OH-139,Ohio,Richland County,2005,-0.04
OH-139,Ohio,Richland County,2006,1.0
OH-139,Ohio,Richland County,2007,2.42
OH-139,Ohio,Richland County,2008,1.92
OH-139,Ohio,Richland County,2009,-0.18
OH-139,Ohio,Richland County,2010,-0.82
OH-139,Ohio,Richland County,2011,2.37
OH-139,Ohio,Richland County,2012,0.55
OH-139,Ohio,Richland County,2013,2.36
OH-139,Ohio,Richland County,2014,2.11
OH-139,Ohio,Richland County,2015,0.14
OH-139,Ohio,Richland County,2016,-0.98
OH-139,Ohio,Richland County,2017,1.19
OH-139,Ohio,Richland County,2018,2.74
OH-139,Ohio,Richland County,2019,3.7
OH-139,Ohio,Richland County,2020,0.71
OH-141,Ohio,Ross County,2000,-0.01
OH-141,Ohio,Ross County,2001,-0.1
OH-141,Ohio,Ross County,2002,0.61
OH-141,Ohio,Ross County,2003,1.72
OH-141,Ohio,Ross County,2004,2.64
OH-141,Ohio,Ross County,2005,-1.04
OH-141,Ohio,Ross County,2006,-0.65
OH-141,Ohio,Ross County,2007,-0.38
OH-141,Ohio,Ross County,2008,0.46
OH-141,Ohio,Ross County,2009,-0.05
OH-141,Ohio,Ross County,2010,-0.48
OH-141,Ohio,Ross County,2011,2.62
OH-141,Ohio,Ross County,2012,-1.38
OH-141,Ohio,Ross County,2013,-0.03
OH-141,Ohio,Ross County,2014,0.19
OH-141,Ohio,Ross County,2015,0.63
OH-141,Ohio,Ross County,2016,-0.59
OH-141,Ohio,Ross County,2017,1.33
OH-141,Ohio,Ross County,2018,3.93
OH-141,Ohio,Ross County,2019,5.28
OH-141,Ohio,Ross County,2020,1.44
OH-143,Ohio,Sandusky County,2000,0.6
OH-143,Ohio,Sandusky County,2001,-0.02
OH-143,Ohio,Sandusky County,2002,0.3
OH-143,Ohio,Sandusky County,2003,0.85
OH-143,Ohio,Sandusky County,2004,1.58
OH-143,Ohio,Sandusky County,2005,0.59
OH-143,Ohio,Sandusky County,2006,1.47
OH-143,Ohio,Sandusky County,2007,2.98
OH-143,Ohio,Sandusky County,2008,3.41
OH-143,Ohio,Sandusky County,2009,0.78
OH-143,Ohio,Sandusky County,2010,-2.02
OH-143,Ohio,Sandusky County,2011,3.3
OH-143,Ohio,Sandusky County,2012,3.28
OH-143,Ohio,Sandusky County,2013,2.8
OH-143,Ohio,Sandusky County,2014,0.65
OH-143,Ohio,Sandusky County,2015,1.24
OH-143,Ohio,Sandusky County,2016,-0.2
OH-143,Ohio,Sandusky County,2017,0.87
OH-143,Ohio,Sandusky County,2018,1.8
OH-143,Ohio,Sandusky County,2019,2.39
OH-143,Ohio,Sandusky County,2020,-0.34
OH-145,Ohio,Scioto County,2000,0.05
OH-145,Ohio,Scioto County,2001,-0.47
OH-145,Ohio,Scioto County,2002,0.26
OH-145,Ohio,Scioto County,2003,2.91
OH-145,Ohio,Scioto County,2004,2.59
OH-145,Ohio,Scioto County,2005,-1.28
OH-145,Ohio,Scioto County,2006,-1.67
OH-145,Ohio,Scioto County,2007,-2.31
OH-145,Ohio,Scioto County,2008,-0.54
OH-145,Ohio,Scioto County,2009,0.06
OH-145,Ohio,Scioto County,2010,-0.56
OH-145,Ohio,Scioto County,2011,1.93
OH-145,Ohio,Scioto County,2012,-1.89
OH-145,Ohio,Scioto County,2013,-0.27
OH-145,Ohio,Scioto County,2014,-0.49
OH-145,Ohio,Scioto County,2015,-0.47
OH-145,Ohio,Scioto County,2016,-1.82
OH-145,Ohio,Scioto County,2017,-0.11
OH-145,Ohio,Scioto County,2018,1.94
OH-145,Ohio,Scioto County,2019,3.4
OH-145,Ohio,Scioto County,2020,2.45
OH-147,Ohio,Seneca County,2000,0.95
OH-147,Ohio,Seneca County,2001,-0.24
OH-147,Ohio,Seneca County,2002,-0.16
OH-147,Ohio,Seneca County,2003,0.94
OH-147,Ohio,Seneca County,2004,2.16
OH-147,Ohio,Seneca County,2005,0.82
OH-147,Ohio,Seneca County,2006,1.29
OH-147,Ohio,Seneca County,2007,2.79
OH-147,Ohio,Seneca County,2008,3.52
OH-147,Ohio,Seneca County,2009,0.8
OH-147,Ohio,Seneca County,2010,-1.68
OH-147,Ohio,Seneca County,2011,3.62
OH-147,Ohio,Seneca County,2012,3.02
OH-147,Ohio,Seneca County,2013,2.65
OH-147,Ohio,Seneca County,2014,1.11
OH-147,Ohio,Seneca County,2015,1.08
OH-147,Ohio,Seneca County,2016,-0.4
OH-147,Ohio,Seneca County,2017,1.05
OH-147,Ohio,Seneca County,2018,1.92
OH-147,Ohio,Seneca County,2019,2.74
OH-147,Ohio,Seneca County,2020,-0.15
OH-149,Ohio,Shelby County,2000,0.15
OH-149,Ohio,Shelby County,2001,1.0
OH-149,Ohio,Shelby County,2002,-0.02
OH-149,Ohio,Shelby County,2003,1.99
OH-149,Ohio,Shelby County,2004,2.94
OH-149,Ohio,Shelby County,2005,2.38
OH-149,Ohio,Shelby County,2006,1.96
OH-149,Ohio,Shelby County,2007,2.46
OH-149,Ohio,Shelby County,2008,1.01
OH-149,Ohio,Shelby County,2009,-0.32
OH-149,Ohio,Shelby County,2010,-0.51
OH-149,Ohio,Shelby County,2011,2.73
OH-149,Ohio,Shelby County,2012,-0.15
OH-149,Ohio,Shelby County,2013,1.99
OH-149,Ohio,Shelby County,2014,2.65
OH-149,Ohio,Shelby County,2015,2.21
OH-149,Ohio,Shelby County,2016,-0.42
OH-149,Ohio,Shelby County,2017,1.19
OH-149,Ohio,Shelby County,2018,3.06
OH-149,Ohio,Shelby County,2019,3.86
OH-149,Ohio,Shelby County,2020,2.11
OH-151,Ohio,Stark County,2000,1.24
OH-151,Ohio,Stark County,2001,-0.51
OH-151,Ohio,Stark County,2002,-0.46
OH-151,Ohio,Stark County,2003,2.07
OH-151,Ohio,Stark County,2004,4.84
OH-151,Ohio,Stark County,2005,0.73
OH-151,Ohio,Stark County,2006,1.3
OH-151,Ohio,Stark County,2007,0.26
OH-151,Ohio,Stark County,2008,0.29
OH-151,Ohio,Stark County,2009,-0.07
OH-151,Ohio,Stark County,2010,-0.59
OH-151,Ohio,Stark County,2011,3.28
OH-151,Ohio,Stark County,2012,-0.12
OH-151,Ohio,Stark County,2013,1.04
OH-151,Ohio,Stark County,2014,2.93
OH-151,Ohio,Stark County,2015,0.57
OH-151,Ohio,Stark County,2016,-2.36
OH-151,Ohio,Stark County,2017,0.34
OH-151,Ohio,Stark County,2018,0.82
OH-151,Ohio,Stark County,2019,2.62
OH-151,Ohio,Stark County,2020,0.02
OH-153,Ohio,Summit County,2000,0.78
OH-153,Ohio,Summit County,2001,-0.71
OH-153,Ohio,Summit County,2002,-0.75
OH-153,Ohio,Summit County,2003,1.97
OH-153,Ohio,Summit County,2004,4.07
OH-153,Ohio,Summit County,2005,0.31
OH-153,Ohio,Summit County,2006,1.52
OH-153,Ohio,Summit County,2007,0.44
OH-153,Ohio,Summit County,2008,2.43
OH-153,Ohio,Summit County,2009,1.74
OH-153,Ohio,Summit County,2010,-0.28
OH-153,Ohio,Summit County,2011,3.66
OH-153,Ohio,Summit County,2012,0.76
OH-153,Ohio,Summit County,2013,2.73
OH-153,Ohio,Summit County,2014,3.26
OH-153,Ohio,Summit County,2015,0.43
OH-153,Ohio,Summit County,2016,-3.24
OH-153,Ohio,Summit County,2017,-2.15
OH-153,Ohio,Summit County,2018,0.4
OH-153,Ohio,Summit County,2019,0.64
OH-153,Ohio,Summit County,2020,-1.13
OH-155,Ohio,Trumbull County,2000,0.39
OH-155,Ohio,Trumbull County,2001,-0.88
OH-155,Ohio,Trumbull County,2002,-0.37
OH-155,Ohio,Trumbull County,2003,2.17
OH-155,Ohio,Trumbull County,2004,4.28
OH-155,Ohio,Trumbull County,2005,1.57
OH-155,Ohio,Trumbull County,2006,1.84
OH-155,Ohio,Trumbull County,2007,2.35
OH-155,Ohio,Trumbull County,2008,3.28
OH-155,Ohio,Trumbull County,2009,1.92
OH-155,Ohio,Trumbull County,2010,-0.01
OH-155,Ohio,Trumbull County,2011,3.64
OH-155,Ohio,Trumbull County,2012,2.61
OH-155,Ohio,Trumbull County,2013,1.08
OH-155,Ohio,Trumbull County,2014,2.74
OH-155,Ohio,Trumbull County,2015,0.98
OH-155,Ohio,Trumbull County,2016,0.03
OH-155,Ohio,Trumbull County,2017,1.19
OH-155,Ohio,Trumbull County,2018,2.5
OH-155,Ohio,Trumbull County,2019,4.1
OH-155,Ohio,Trumbull County,2020,3.79
OH-157,Ohio,Tuscarawas County,2000,-0.3
OH-157,Ohio,Tuscarawas County,2001,-0.74
OH-157,Ohio,Tuscarawas County,2002,-0.78
OH-157,Ohio,Tuscarawas County,2003,1.22
OH-157,Ohio,Tuscarawas County,2004,4.84
OH-157,Ohio,Tuscarawas County,2005,4.36
OH-157,Ohio,Tuscarawas County,2006,2.14
OH-157,Ohio,Tuscarawas County,2007,0.49
OH-157,Ohio,Tuscarawas County,2008,1.07
OH-157,Ohio,Tuscarawas County,2009,-0.36
OH-157,Ohio,Tuscarawas County,2010,-0.35
OH-157,Ohio,Tuscarawas County,2011,3.02
OH-157,Ohio,Tuscarawas County,2012,-0.55
OH-157,Ohio,Tuscarawas County,2013,-0.09
OH-157,Ohio,Tuscarawas County,2014,0.57
OH-157,Ohio,Tuscarawas County,2015,-0.7
OH-157,Ohio,Tuscarawas County,2016,-2.52
OH-157,Ohio,Tuscarawas County,2017,0.51
OH-157,Ohio,Tuscarawas County,2018,2.29
OH-157,Ohio,Tuscarawas County,2019,3.78
OH-157,Ohio,Tuscarawas County,2020,0.99
OH-159,Ohio,Union County,2000,-0.4
OH-159,Ohio,Union County,2001,0.66
OH-159,Ohio,Union County,2002,0.99
OH-159,Ohio,Union County,2003,2.13
OH-159,Ohio,Union County,2004,3.56
OH-159,Ohio,Union County,2005,3.14
OH-159,Ohio,Union County,2006,2.22
OH-159,Ohio,Union County,2007,2.58
OH-159,Ohio,Union County,2008,0.53
OH-159,Ohio,Union County,2009,-0.44
OH-159,Ohio,Union County,2010,-0.7
OH-159,Ohio,Union County,2011,2.8
OH-159,Ohio,Union County,2012,0.09
OH-159,Ohio,Union County,2013,1.85
OH-159,Ohio,Union County,2014,2.47
OH-159,Ohio,Union County,2015,1.23
OH-159,Ohio,Union County,2016,1.19
OH-159,Ohio,Union County,2017,1.7
OH-159,Ohio,Union County,2018,3.36
OH-159,Ohio,Union County,2019,3.85
OH-159,Ohio,Union County,2020,0.71
OH-161,Ohio,Van Wert County,2000,-0.75
OH-161,Ohio,Van Wert County,2001,0.71
OH-161,Ohio,Van Wert County,2002,0.08
OH-161,Ohio,Van Wert County,2003,2.08
OH-161,Ohio,Van Wert County,2004,3.72
OH-161,Ohio,Van Wert County,2005,-0.73
OH-161,Ohio,Van Wert County,2006,0.68
OH-161,Ohio,Van Wert County,2007,1.8
OH-161,Ohio,Van Wert County,2008,3.14
OH-161,Ohio,Van Wert County,2009,0.4
OH-161,Ohio,Van Wert County,2010,-0.54
OH-161,Ohio,Van Wert County,2011,2.15
OH-161,Ohio,Van Wert County,2012,0.13
OH-161,Ohio,Van Wert County,2013,1.84
OH-161,Ohio,Van Wert County,2014,2.0
OH-161,Ohio,Van Wert County,2015,4.26
OH-161,Ohio,Van Wert County,2016,0.27
OH-161,Ohio,Van Wert County,2017,1.78
OH-161,Ohio,Van Wert County,2018,3.11
OH-161,Ohio,Van Wert County,2019,4.67
OH-161,Ohio,Van Wert County,2020,0.92
OH-163,Ohio,Vinton County,2000,-1.53
OH-163,Ohio,Vinton County,2001,-0.6
OH-163,Ohio,Vinton County,2002,0.92
OH-163,Ohio,Vinton County,2003,1.87
OH-163,Ohio,Vinton County,2004,3.34
OH-163,Ohio,Vinton County,2005,-0.9
OH-163,Ohio,Vinton County,2006,0.02
OH-163,Ohio,Vinton County,2007,-0.97
OH-163,Ohio,Vinton County,2008,0.8
OH-163,Ohio,Vinton County,2009,-0.17
OH-163,Ohio,Vinton County,2010,-0.24
OH-163,Ohio,Vinton County,2011,2.84
OH-163,Ohio,Vinton County,2012,-0.24
OH-163,Ohio,Vinton County,2013,0.67
OH-163,Ohio,Vinton County,2014,-0.09
OH-163,Ohio,Vinton County,2015,1.12
OH-163,Ohio,Vinton County,2016,-0.51
OH-163,Ohio,Vinton County,2017,0.88
OH-163,Ohio,Vinton County,2018,3.55
OH-163,Ohio,Vinton County,2019,4.82
OH-163,Ohio,Vinton County,2020,1.51
OH-165,Ohio,Warren County,2000,0.47
OH-165,Ohio,Warren County,2001,0.86
OH-165,Ohio,Warren County,2002,2.26
OH-165,Ohio,Warren County,2003,1.33
OH-165,Ohio,Warren County,2004,0.01
OH-165,Ohio,Warren County,2005,-0.97
OH-165,Ohio,Warren County,2006,0.52
OH-165,Ohio,Warren County,2007,-0.43
OH-165,Ohio,Warren County,2008,-0.02
OH-165,Ohio,Warren County,2009,-0.61
OH-165,Ohio,Warren County,2010,-1.02
OH-165,Ohio,Warren County,2011,2.1
OH-165,Ohio,Warren County,2012,-1.34
OH-165,Ohio,Warren County,2013,0.23
OH-165,Ohio,Warren County,2014,2.07
OH-165,Ohio,Warren County,2015,1.72
OH-165,Ohio,Warren County,2016,-0.27
OH-165,Ohio,Warren County,2017,1.17
OH-165,Ohio,Warren County,2018,2.8
OH-165,Ohio,Warren County,2019,2.66
OH-165,Ohio,Warren County,2020,-0.23
OH-167,Ohio,Washington County,2000,0.4
OH-167,Ohio,Washington County,2001,-0.46
OH-167,Ohio,Washington County,2002,0.14
OH-167,Ohio,Washington County,2003,2.55
OH-167,Ohio,Washington County,2004,4.38
OH-167,Ohio,Washington County,2005,0.52
OH-167,Ohio,Washington County,2006,-0.55
OH-167,Ohio,Washington County,2007,-1.55
OH-167,Ohio,Washington County,2008,0.64
OH-167,Ohio,Washington County,2009,-0.01
OH-167,Ohio,Washington County,2010,-0.3
OH-167,Ohio,Washington County,2011,2.69
OH-167,Ohio,Washington County,2012,0.34
OH-167,Ohio,Washington County,2013,1.44
OH-167,Ohio,Washington County,2014,0.4
OH-167,Ohio,Washington County,2015,-0.13
OH-167,Ohio,Washington County,2016,-0.99
OH-167,Ohio,Washington County,2017,1.63
OH-167,Ohio,Washington County,2018,4.62
OH-167,Ohio,Washington County,2019,4.72
OH-167,Ohio,Washington County,2020,1.42
OH-169,Ohio,Wayne County,2000,0.45
OH-169,Ohio,Wayne County,2001,-0.4
