FIPS_CODE,FIRE_YEAR,FIRE_FREQUENCY,TOTAL_FIRE_SIZE,STATE
42063,2015,4,28.6,PA
42063,2016,9,41.190000000000005,PA
42063,2017,3,6.75,PA
42063,2018,5,42.480000000000004,PA
42063,2019,10,7.9,PA
42063,2020,31,101.47,PA
42065,2003,3,47.5,PA
42065,2004,2,3.5,PA
42065,2005,1,30.1,PA
42065,2006,5,11.75,PA
42065,2007,2,0.2,PA
42065,2008,3,43.0,PA
42065,2009,2,12.75,PA
42065,2011,4,0.31,PA
42065,2012,9,16.8,PA
42065,2013,13,35.1,PA
42065,2014,14,34.0,PA
42065,2015,10,18.25,PA
42065,2016,9,7.7,PA
42065,2017,6,5.0,PA
42065,2018,9,7.1,PA
42065,2019,11,11.35,PA
42065,2020,16,34.019999999999996,PA
42067,2002,2,2.7,PA
42067,2004,1,0.75,PA
42067,2005,3,5.0,PA
42067,2006,4,12.200000000000001,PA
42067,2007,2,2.88,PA
42067,2009,6,24.2,PA
42067,2010,4,6.29,PA
42067,2011,3,35.5,PA
42067,2013,3,2.6,PA
42067,2014,7,18.08,PA
42067,2015,4,23.55,PA
42067,2016,6,49.54,PA
42067,2017,5,13.35,PA
42067,2018,1,45.0,PA
42067,2019,3,12.5,PA
42067,2020,3,5.15,PA
42069,2002,13,29.0,PA
42069,2003,7,31.2,PA
42069,2004,4,15.1,PA
42069,2005,18,105.5,PA
42069,2006,11,248.08,PA
42069,2007,3,40.1,PA
42069,2008,7,76.0,PA
42069,2009,5,28.0,PA
42069,2010,14,501.1,PA
42069,2011,1,1.0,PA
42069,2012,19,96.0,PA
42069,2013,14,40.0,PA
42069,2014,11,48.75,PA
42069,2015,24,155.5,PA
42069,2016,14,121.5,PA
42069,2017,1,136.0,PA
42069,2018,5,19.5,PA
42069,2019,2,5.0,PA
42069,2020,17,24.6,PA
42071,2002,7,4.226,PA
42071,2003,5,9.631,PA
42071,2005,16,51.97,PA
42071,2006,14,34.8,PA
42071,2007,10,6.95,PA
42071,2008,6,4.25,PA
42071,2009,7,7.9,PA
42071,2010,14,24.874,PA
42071,2011,6,2.98,PA
42071,2012,14,7.42,PA
42071,2013,6,9.26,PA
42071,2014,11,8.42,PA
42071,2015,6,15.25,PA
42071,2016,4,2.85,PA
42071,2017,11,13.2,PA
42071,2018,7,9.5,PA
42071,2019,9,8.0,PA
42071,2020,7,22.45,PA
42073,2003,5,1.3,PA
42073,2006,1,4.0,PA
42073,2010,1,6.0,PA
42073,2011,4,2.6,PA
42073,2012,8,12.7,PA
42073,2013,8,133.6,PA
42073,2014,33,88.2,PA
42073,2015,16,53.0,PA
42073,2016,7,38.72,PA
42073,2017,11,9.1,PA
42073,2018,15,16.35,PA
42073,2019,17,23.85,PA
42073,2020,27,40.47,PA
42075,2002,3,0.6,PA
42075,2003,1,0.4,PA
42075,2004,1,0.8,PA
42075,2005,5,0.6000000000000001,PA
42075,2006,5,936.36,PA
42075,2008,3,0.4,PA
42075,2011,1,0.3,PA
42075,2012,11,25.349999999999998,PA
42075,2013,1,0.5,PA
42075,2014,1,4.0,PA
42075,2015,4,107.1,PA
42075,2016,1,3.8,PA
42075,2018,5,1.8,PA
42075,2019,11,2.8,PA
42075,2020,8,8.25,PA
42077,2002,18,164.3,PA
42077,2003,10,37.18,PA
42077,2005,13,4.515,PA
42077,2006,14,19.96,PA
42077,2007,12,83.46,PA
42077,2008,24,26.95,PA
42077,2009,9,6.199999999999999,PA
42077,2010,6,9.76,PA
42077,2011,6,5.57,PA
42077,2012,12,4.4799999999999995,PA
42077,2013,14,4.1,PA
42077,2014,7,8.5,PA
42077,2015,13,49.05,PA
42077,2016,6,7.76,PA
42077,2017,10,5.2,PA
42077,2018,8,4.2,PA
42077,2019,12,6.58,PA
42077,2020,26,4.9,PA
42079,2002,30,805.8,PA
42079,2003,22,154.95,PA
42079,2004,11,2447.6,PA
42079,2005,78,1033.75,PA
42079,2006,48,285.8,PA
42079,2007,22,64.0,PA
42079,2008,41,169.24,PA
42079,2009,37,2582.6,PA
42079,2010,49,898.0,PA
42079,2011,14,128.72,PA
42079,2012,56,279.25,PA
42079,2013,58,213.75,PA
42079,2014,77,655.9,PA
42079,2015,106,297.45,PA
42079,2016,78,219.25,PA
42079,2017,43,91.4,PA
42079,2018,49,81.9,PA
42079,2019,39,79.45,PA
42079,2020,160,170.47,PA
42081,2002,4,139.1,PA
42081,2004,2,0.9099999999999999,PA
42081,2005,4,29.05,PA
42081,2006,8,616.8,PA
42081,2007,13,161.85,PA
42081,2008,10,4024.71,PA
42081,2009,10,85.06,PA
42081,2010,3,163.75,PA
42081,2011,3,40.1,PA
42081,2012,6,128.32,PA
42081,2013,2,9.1,PA
42081,2014,5,34.95,PA
42081,2015,5,103.17,PA
42081,2016,21,51.02,PA
42081,2017,11,15.7,PA
42081,2018,38,26.7,PA
42081,2019,15,21.150000000000002,PA
42081,2020,60,83.39,PA
42083,2003,7,57.49,PA
42083,2005,5,25.759999999999998,PA
42083,2006,15,36.56,PA
42083,2007,1,0.1,PA
42083,2008,5,26.68,PA
42083,2009,8,89.62,PA
42083,2010,4,28.200000000000003,PA
42083,2011,1,16.2,PA
42083,2012,11,60.879999999999995,PA
42083,2013,3,2.59,PA
42083,2014,3,11.45,PA
42083,2015,3,0.88,PA
42083,2016,2,9.1,PA
42083,2017,4,1.28,PA
42083,2018,11,35.23,PA
42083,2019,3,3.0,PA
42083,2020,20,64.33,PA
42085,2011,1,0.25,PA
42085,2012,3,2.25,PA
42085,2013,2,6.0,PA
42085,2014,9,40.7,PA
42085,2015,6,11.0,PA
42085,2016,3,49.25,PA
42085,2017,4,3.2,PA
42085,2018,12,26.5,PA
42085,2019,3,6.25,PA
42085,2020,11,16.85,PA
42087,2002,1,7.5,PA
42087,2003,4,41.6,PA
42087,2004,1,2.5,PA
42087,2005,4,4.2,PA
42087,2006,7,5.8,PA
42087,2007,5,4.6,PA
42087,2009,2,1.1,PA
42087,2010,7,12.340000000000002,PA
42087,2011,1,0.1,PA
42087,2012,2,45.0,PA
42087,2013,6,3.55,PA
42087,2014,7,1.2,PA
42087,2015,7,8.75,PA
42087,2016,4,6.6,PA
42087,2017,2,2.1,PA
42087,2018,1,2.5,PA
42087,2019,6,7.0,PA
42087,2020,10,23.0,PA
42089,2002,23,104.86,PA
42089,2003,11,20.31,PA
42089,2004,13,27.86,PA
42089,2005,44,68.3,PA
42089,2006,59,58.45,PA
42089,2007,34,36.57,PA
42089,2008,45,88.05,PA
42089,2009,35,136.75,PA
42089,2010,16,34.05,PA
42089,2012,6,10.0,PA
42089,2013,11,248.56,PA
42089,2014,6,17.0,PA
42089,2015,10,154.35,PA
42089,2016,8,8603.449999999999,PA
42089,2017,5,7.6,PA
42089,2018,12,18.35,PA
42089,2019,15,8.25,PA
42089,2020,39,847.73,PA
42091,2002,19,12.770999999999999,PA
42091,2003,2,0.6799999999999999,PA
42091,2004,5,2.37,PA
42091,2005,5,0.77,PA
42091,2006,7,5.88,PA
42091,2007,4,0.92,PA
42091,2008,6,5.640000000000001,PA
42091,2009,3,1.7,PA
42091,2010,4,1.26,PA
42091,2012,6,6.5,PA
42091,2013,1,3.5,PA
42091,2014,4,7.5,PA
42091,2015,5,14.9,PA
42091,2016,2,3.7,PA
42091,2018,3,1.65,PA
42091,2019,3,0.30000000000000004,PA
42091,2020,12,21.75,PA
42093,2002,2,1.1,PA
42093,2003,1,9.3,PA
42093,2007,1,34.5,PA
42093,2008,1,6.0,PA
42093,2009,2,3.2,PA
42093,2011,1,0.9,PA
42093,2012,3,3.0,PA
42093,2014,8,3.9000000000000004,PA
42093,2015,7,3.65,PA
42093,2016,6,3.6,PA
42093,2017,1,0.7,PA
42093,2019,1,0.1,PA
42093,2020,1,1.0,PA
42095,2002,3,5.369999999999999,PA
42095,2004,1,1.8,PA
42095,2005,2,3.75,PA
42095,2006,8,43.59,PA
42095,2007,5,13.66,PA
42095,2008,21,23.59,PA
42095,2009,5,1.2000000000000002,PA
42095,2010,7,37.16,PA
42095,2012,11,20.99,PA
42095,2013,21,16.78,PA
42095,2014,9,10.65,PA
42095,2015,20,26.75,PA
42095,2016,7,4.72,PA
42095,2017,31,21.919999999999998,PA
42095,2018,17,7.55,PA
42095,2019,4,3.8000000000000003,PA
42095,2020,7,7.57,PA
42097,2002,17,12.35,PA
42097,2003,6,6.25,PA
42097,2004,5,4.85,PA
42097,2005,12,41.75,PA
42097,2006,29,64.024,PA
42097,2007,10,39.3,PA
42097,2008,9,29.0,PA
42097,2009,14,16.0,PA
42097,2010,25,36.47,PA
42097,2011,6,4.77,PA
42097,2012,19,18.62,PA
42097,2013,31,10.52,PA
42097,2014,29,89.55,PA
42097,2015,24,52.2,PA
42097,2016,19,21.900000000000002,PA
42097,2017,8,10.32,PA
42097,2018,7,9.55,PA
42097,2019,7,5.1,PA
42097,2020,19,25.79,PA
42099,2003,2,5.24,PA
42099,2005,2,0.45,PA
42099,2006,8,37.800000000000004,PA
42099,2007,8,19.71,PA
42099,2008,2,0.8999999999999999,PA
42099,2009,2,2.4,PA
42099,2010,10,18.150000000000002,PA
42099,2011,7,6.2,PA
42099,2012,14,50.56,PA
42099,2013,23,16.16,PA
42099,2014,24,32.71,PA
42099,2015,11,20.75,PA
42099,2016,10,14.350000000000001,PA
42099,2017,17,14.7,PA
42099,2018,11,9.5,PA
42099,2019,19,14.52,PA
42099,2020,26,47.18,PA
42103,2002,36,30.4,PA
42103,2003,17,21.35,PA
42103,2004,11,8.01,PA
42103,2005,32,64.85,PA
42103,2006,43,30.23,PA
42103,2007,29,23.25,PA
42103,2008,50,1017.05,PA
42103,2009,28,34.45,PA
42103,2010,20,33.92,PA
42103,2011,6,11.799999999999999,PA
42103,2012,19,31.650000000000002,PA
42103,2013,17,30.4,PA
42103,2014,18,643.7,PA
42103,2015,30,31.65,PA
42103,2016,29,86.55,PA
42103,2017,7,135.5,PA
42103,2018,19,11.25,PA
42103,2019,6,4.15,PA
42103,2020,27,7.1,PA
42105,2002,2,68.2,PA
42105,2003,10,14.646999999999998,PA
42105,2004,2,2.31,PA
42105,2005,10,74.69,PA
42105,2006,8,63.37,PA
42105,2007,4,6.6,PA
42105,2008,1,1.0,PA
42105,2009,7,67.4,PA
42105,2010,2,63.0,PA
42105,2011,1,4.5,PA
42105,2012,2,20.91,PA
42105,2013,1,0.05,PA
42105,2014,2,25.0,PA
42105,2015,9,89.86,PA
42105,2016,9,86.0,PA
42105,2017,5,24.02,PA
42105,2018,14,15.530000000000001,PA
42105,2019,5,7.35,PA
42105,2020,19,7.5,PA
42107,2002,66,387.45,PA
42107,2003,41,121.35000000000001,PA
42107,2004,13,21.0,PA
42107,2005,52,380.10001,PA
42107,2006,52,187.073,PA
42107,2007,42,82.331,PA
42107,2008,47,386.68,PA
42107,2009,60,165.44,PA
42107,2010,28,70.83,PA
42107,2011,21,31.32,PA
42107,2012,55,103.7,PA
42107,2013,68,58.2,PA
42107,2014,52,66.25,PA
42107,2015,46,295.99,PA
42107,2016,62,31.46,PA
42107,2017,37,305.16,PA
42107,2018,52,28.67,PA
42107,2019,27,29.86,PA
42107,2020,126,114.66,PA
42109,2002,1,1.5,PA
42109,2003,2,10.5,PA
42109,2004,3,9.75,PA
42109,2005,13,17.55,PA
42109,2006,7,10.7,PA
42109,2007,6,6.7,PA
42109,2008,8,78.1,PA
42109,2009,1,2.0,PA
42109,2010,4,5.25,PA
42109,2011,1,2.5,PA
42109,2012,3,1.5,PA
42109,2013,2,0.35,PA
42109,2014,8,9.5,PA
42109,2015,14,7.63,PA
42109,2016,11,16.05,PA
42109,2017,11,14.93,PA
42109,2018,11,25.1,PA
42109,2019,3,1.85,PA
42109,2020,13,16.9,PA
42111,2002,2,4.5,PA
42111,2003,3,16.0,PA
42111,2004,1,0.1,PA
42111,2005,10,818.85,PA
42111,2006,17,14.2,PA
42111,2007,1,0.2,PA
42111,2008,1,480.0,PA
42111,2009,4,101.0,PA
42111,2010,8,13.82,PA
42111,2012,6,10.0,PA
42111,2013,2,3.6999999999999997,PA
42111,2014,26,70.05000000000001,PA
42111,2015,19,14.2,PA
42111,2016,15,8.6,PA
42111,2017,20,19.55,PA
42111,2018,8,20.6,PA
42111,2019,11,11.65,PA
42111,2020,29,40.0,PA
42113,2002,6,10.9,PA
42113,2003,2,0.75,PA
42113,2005,3,9.341,PA
42113,2006,3,12.6,PA
42113,2007,2,0.2,PA
42113,2008,6,14.3,PA
42113,2009,6,71.7,PA
42113,2010,7,3.01,PA
42113,2011,1,0.1,PA
42113,2012,4,123.5,PA
42113,2013,2,3.0,PA
42113,2014,6,3.9499999999999997,PA
42113,2015,1,15.0,PA
42113,2016,3,10.5,PA
42113,2020,4,1.3,PA
42115,2002,2,2.75,PA
42115,2003,20,34.1,PA
42115,2004,1,4.5,PA
42115,2005,6,40.0,PA
42115,2006,1,0.25,PA
42115,2007,1,3.0,PA
42115,2008,1,3.0,PA
42115,2009,2,6.0,PA
42115,2012,3,6.0,PA
42115,2013,3,4.0,PA
42115,2015,1,5.0,PA
42115,2016,2,16.0,PA
42115,2018,11,14.0,PA
42115,2020,51,76.05,PA
42117,2002,9,50.1,PA
42117,2003,6,31.55,PA
42117,2005,8,132.6,PA
42117,2006,7,52.4,PA
42117,2007,2,0.11,PA
42117,2008,8,48.0,PA
42117,2009,18,990.6,PA
42117,2010,8,6.85,PA
42117,2012,9,45.2,PA
42117,2013,7,7.55,PA
42117,2014,13,23.45,PA
42117,2015,23,135.72,PA
42117,2016,52,174.95000000000002,PA
42117,2017,39,66.0,PA
42117,2018,31,39.98,PA
42117,2019,22,33.4,PA
42117,2020,58,29.13,PA
42119,2002,5,1.6,PA
42119,2003,1,2.0,PA
42119,2005,5,18.7,PA
42119,2006,5,8.1,PA
42119,2008,3,10.6,PA
42119,2009,4,2.01,PA
42119,2012,2,4.5,PA
42119,2014,7,74.6,PA
42119,2015,6,27.61,PA
42119,2016,5,4.75,PA
42119,2017,1,1.0,PA
42119,2018,1,0.25,PA
42119,2019,2,2.5,PA
42119,2020,5,1.45,PA
42121,2002,1,1.5,PA
42121,2003,4,392.90999999999997,PA
42121,2004,1,21.5,PA
42121,2005,1,5.0,PA
42121,2006,4,58.0,PA
42121,2009,1,29.5,PA
42121,2010,6,21.89,PA
42121,2011,3,9.5,PA
42121,2012,19,17.78,PA
42121,2013,18,15.04,PA
42121,2014,11,9.2,PA
42121,2015,7,7.300000000000001,PA
42121,2016,18,13.82,PA
42121,2017,7,3.39,PA
42121,2018,13,23.14,PA
42121,2019,8,7.51,PA
42121,2020,12,9.47,PA
42123,2003,3,8.01,PA
42123,2004,1,2.0,PA
42123,2005,2,7.0,PA
42123,2006,12,52.0,PA
42123,2007,9,9.89,PA
42123,2008,7,9.815000000000001,PA
42123,2009,4,12.45,PA
42123,2010,18,172.95000000000002,PA
42123,2012,13,100.32,PA
42123,2013,9,15.7,PA
42123,2014,8,3.5,PA
42123,2015,11,26.39,PA
42123,2016,11,39.22,PA
42123,2017,7,4.52,PA
42123,2018,14,45.08,PA
42123,2019,9,4.47,PA
42123,2020,24,30.060000000000002,PA
42125,2005,1,1.0,PA
42125,2014,1,10.0,PA
42125,2015,1,1.0,PA
42125,2016,1,0.25,PA
42127,2004,1,0.5,PA
42127,2006,1,0.02,PA
42127,2007,1,10.0,PA
42127,2009,1,2.0,PA
42127,2013,1,5.0,PA
42127,2014,5,113.0,PA
42127,2015,2,30.0,PA
42127,2016,3,26.0,PA
42127,2017,1,62.0,PA
42127,2020,54,75.0,PA
42129,2002,4,3.85,PA
42129,2003,8,33.35,PA
42129,2004,2,6.5,PA
42129,2005,4,5.5,PA
42129,2006,4,5.5,PA
42129,2007,1,0.1,PA
42129,2008,1,7.0,PA
42129,2009,7,15.7,PA
42129,2010,7,21.2,PA
42129,2012,12,30.55,PA
42129,2013,11,63.150000000000006,PA
42129,2014,46,46.35,PA
42129,2015,37,82.85,PA
42129,2016,47,471.7,PA
42129,2017,20,27.2,PA
42129,2018,28,32.4,PA
42129,2019,19,15.4,PA
42129,2020,39,46.45,PA
42131,2002,7,13.0,PA
42131,2003,7,9.9,PA
42131,2004,1,4.0,PA
42131,2005,8,23.0,PA
42131,2006,9,41.0,PA
42131,2007,1,4.0,PA
42131,2008,1,4.0,PA
42131,2009,1,21.0,PA
42131,2011,1,1.0,PA
42131,2012,4,8.0,PA
42131,2013,4,11.25,PA
42131,2014,10,25.0,PA
42131,2015,5,13.0,PA
42131,2016,5,29.0,PA
42131,2017,3,18.0,PA
42131,2018,11,11.0,PA
42131,2019,1,1.0,PA
42131,2020,39,22.35,PA
42133,2003,3,1.60138,PA
42133,2005,4,13.0,PA
42133,2006,8,16.2,PA
42133,2008,1,3.5,PA
42133,2009,5,7.85,PA
42133,2010,3,3.26,PA
42133,2011,1,0.01,PA
42133,2012,5,11.71,PA
42133,2013,8,10.790000000000001,PA
42133,2014,4,16.6,PA
42133,2015,13,9.370000000000001,PA
42133,2016,20,16.65,PA
42133,2017,9,4.65,PA
42133,2018,7,14.15,PA
42133,2019,13,15.24,PA
42133,2020,9,4.11,PA
44001,2006,2,12.0,RI
44001,2007,1,1.0,RI
44001,2008,2,0.2,RI
44001,2015,5,5.05,RI
44001,2016,2,0.2,RI
44001,2017,1,1.5,RI
44001,2019,1,0.2,RI
44001,2020,2,0.6,RI
44003,2005,6,12.0,RI
44003,2006,4,24.0,RI
44003,2007,7,12.0,RI
44003,2008,26,10.0,RI
44003,2009,14,17.13,RI
44003,2013,3,0.7,RI
44003,2014,13,3.2600000000000002,RI
44003,2015,20,38.53,RI
44003,2016,29,28.73,RI
44003,2017,7,8.45,RI
44003,2018,16,7.3500000000000005,RI
44003,2019,10,5.199999999999999,RI
44003,2020,26,15.4,RI
44005,2007,2,8.0,RI
44005,2008,9,9.4,RI
44005,2009,1,2.0,RI
44005,2019,4,4.85,RI
44005,2020,2,2.3,RI
44007,2006,14,47.0,RI
44007,2007,7,10.0,RI
44007,2008,55,45.9,RI
44007,2009,17,23.75,RI
44007,2013,13,14.55,RI
44007,2014,16,7.64,RI
44007,2015,43,57.95,RI
44007,2016,37,21.89,RI
44007,2017,18,13.85,RI
44007,2018,12,5.0,RI
44007,2019,17,14.4,RI
44007,2020,48,35.4,RI
44009,2005,12,24.0,RI
44009,2006,5,10.0,RI
44009,2007,4,6.0,RI
44009,2008,43,25.5,RI
44009,2009,15,7.75,RI
44009,2013,3,1.45,RI
44009,2014,17,12.4,RI
44009,2015,17,20.3,RI
44009,2016,14,4.84,RI
44009,2017,9,7.6000000000000005,RI
44009,2018,6,1.6500000000000001,RI
44009,2019,12,7.5,RI
44009,2020,34,30.2,RI
45001,2000,6,8.3,SC
45001,2001,2,3.0,SC
45001,2003,31,49.6,SC
45001,2004,36,94.05,SC
45001,2005,64,120.0,SC
45001,2006,58,115.1,SC
45001,2007,92,205.07999999999998,SC
45001,2008,54,175.25,SC
45001,2009,20,29.1,SC
45001,2010,52,109.15,SC
45001,2011,41,176.0,SC
45001,2012,30,39.7,SC
45001,2013,38,105.7,SC
45001,2014,27,71.8,SC
45001,2015,14,20.299999999999997,SC
45001,2016,34,65.7,SC
45001,2017,14,32.75,SC
45001,2018,15,20.2,SC
45001,2019,14,163.2,SC
45001,2020,12,20.3,SC
45003,2000,31,344.79999999999995,SC
45003,2001,5,2.6,SC
45003,2002,13,22.5,SC
45003,2003,68,204.6,SC
45003,2004,131,598.1,SC
45003,2005,142,524.44,SC
45003,2006,141,479.06,SC
45003,2007,170,926.25,SC
45003,2008,145,455.55,SC
45003,2009,84,475.7,SC
45003,2010,121,572.4,SC
45003,2011,149,978.9,SC
45003,2012,89,578.26,SC
45003,2013,124,698.9,SC
45003,2014,144,812.1,SC
45003,2015,97,570.53,SC
45003,2016,107,759.99,SC
45003,2017,91,1372.4,SC
45003,2018,89,595.6,SC
45003,2019,109,698.1999999999999,SC
45003,2020,62,391.09999999999997,SC
45005,2000,2,6.1,SC
45005,2003,5,56.4,SC
45005,2004,22,112.7,SC
45005,2005,18,99.1,SC
45005,2006,32,91.2,SC
45005,2007,31,170.7,SC
45005,2008,18,82.8,SC
45005,2009,20,213.8,SC
45005,2010,15,43.199999999999996,SC
45005,2011,26,160.9,SC
45005,2012,14,361.1,SC
45005,2013,10,202.1,SC
45005,2014,11,57.8,SC
45005,2015,12,43.7,SC
45005,2016,15,51.6,SC
45005,2017,24,360.7,SC
45005,2018,18,104.5,SC
45005,2019,14,69.6,SC
45005,2020,6,29.0,SC
45007,2003,19,36.1,SC
45007,2004,33,152.7,SC
45007,2005,41,142.8,SC
45007,2006,29,137.1,SC
45007,2007,56,459.8,SC
45007,2008,41,323.9,SC
45007,2009,33,54.0,SC
45007,2010,17,23.599999999999998,SC
45007,2011,29,204.7,SC
45007,2012,20,39.8,SC
45007,2013,14,22.9,SC
45007,2014,26,147.9,SC
45007,2015,19,33.5,SC
45007,2016,47,136.2,SC
45007,2017,19,41.1,SC
45007,2018,7,28.5,SC
45007,2019,21,31.3,SC
45007,2020,7,5.8,SC
45009,2003,10,9.4,SC
45009,2004,25,52.699999999999996,SC
45009,2005,28,142.1,SC
45009,2006,28,375.5,SC
45009,2007,26,138.3,SC
45009,2008,23,179.5,SC
45009,2009,16,62.4,SC
45009,2010,18,70.6,SC
45009,2011,40,261.0,SC
45009,2012,25,177.5,SC
45009,2013,21,148.8,SC
45009,2014,23,116.3,SC
45009,2015,12,29.8,SC
45009,2016,15,63.300000000000004,SC
45009,2017,30,192.9,SC
45009,2018,12,39.5,SC
45009,2019,12,208.0,SC
45009,2020,7,10.6,SC
45011,2000,1,1.1,SC
45011,2001,2,6.5,SC
45011,2002,8,454.8,SC
45011,2003,26,77.0,SC
45011,2004,29,130.6,SC
45011,2005,22,96.3,SC
45011,2006,25,128.12,SC
45011,2007,43,209.45,SC
45011,2008,34,370.19,SC
45011,2009,25,130.4,SC
45011,2010,40,184.85,SC
45011,2011,46,413.2,SC
45011,2012,30,185.8,SC
45011,2013,30,156.72,SC
45011,2014,31,100.65,SC
45011,2015,17,182.1,SC
45011,2016,19,241.2,SC
45011,2017,29,229.4,SC
45011,2018,26,480.1,SC
45011,2019,21,87.7,SC
45011,2020,21,131.07,SC
45013,2003,10,12.5,SC
45013,2004,70,331.3,SC
45013,2005,28,228.4,SC
45013,2006,50,190.9,SC
45013,2007,44,203.2,SC
45013,2008,25,85.1,SC
45013,2009,38,110.1,SC
45013,2010,35,157.3,SC
45013,2011,67,318.1,SC
45013,2012,25,113.5,SC
45013,2013,25,82.5,SC
45013,2014,19,38.3,SC
45013,2015,9,66.2,SC
45013,2016,9,40.2,SC
45013,2017,18,355.6,SC
45013,2018,18,138.7,SC
45013,2019,14,61.9,SC
45013,2020,7,41.3,SC
45015,2000,112,1579.6000000000001,SC
45015,2001,59,772.1,SC
45015,2002,66,3760.7000000000003,SC
45015,2003,48,2171.45,SC
45015,2004,183,3371.9900000000002,SC
45015,2005,159,1027.87,SC
45015,2006,158,1277.58,SC
45015,2007,198,1603.73,SC
45015,2008,148,1987.58998,SC
45015,2009,79,1271.35,SC
45015,2010,126,932.9,SC
45015,2011,191,2300.8,SC
45015,2012,133,1524.52,SC
45015,2013,94,1569.58,SC
45015,2014,84,1446.97,SC
45015,2015,60,437.72,SC
45015,2016,86,1079.26,SC
45015,2017,113,3874.9,SC
45015,2018,100,4312.6,SC
45015,2019,76,2002.65,SC
45015,2020,42,191.6,SC
45017,2003,18,57.7,SC
45017,2004,43,101.10000000000001,SC
45017,2005,45,194.4,SC
45017,2006,33,176.1,SC
45017,2007,25,43.3,SC
45017,2008,44,111.4,SC
45017,2009,27,37.0,SC
45017,2010,27,92.8,SC
45017,2011,36,134.5,SC
45017,2012,24,75.9,SC
45017,2013,32,67.8,SC
45017,2014,35,202.79999999999998,SC
45017,2015,30,69.5,SC
45017,2016,26,38.3,SC
45017,2017,16,68.0,SC
45017,2018,28,144.0,SC
45017,2019,18,95.0,SC
45017,2020,13,37.1,SC
45019,2000,103,959.3,SC
45019,2001,22,62.3,SC
45019,2002,12,380.4,SC
45019,2003,19,269.3,SC
45019,2004,70,962.55,SC
45019,2005,44,197.1,SC
45019,2006,56,308.66,SC
45019,2007,69,226.18,SC
45019,2008,37,224.3,SC
45019,2009,25,175.7,SC
45019,2010,25,72.2,SC
45019,2011,44,2747.1,SC
45019,2012,38,975.0,SC
45019,2013,15,101.4,SC
45019,2014,16,539.7,SC
45019,2015,16,421.9,SC
45019,2016,11,158.79,SC
45019,2017,22,199.9,SC
45019,2018,9,403.95,SC
45019,2019,13,177.1,SC
45019,2020,7,113.9,SC
45021,2003,8,38.7,SC
45021,2004,21,146.9,SC
45021,2005,27,79.925,SC
45021,2006,31,153.3,SC
45021,2007,44,95.8,SC
45021,2008,25,41.0,SC
45021,2009,10,25.2,SC
45021,2010,14,16.8,SC
45021,2011,15,75.9,SC
45021,2012,9,9.5,SC
45021,2013,10,26.2,SC
45021,2014,25,67.4,SC
45021,2015,19,65.5,SC
45021,2016,30,94.4,SC
45021,2017,22,58.7,SC
45021,2018,12,35.4,SC
45021,2019,13,26.3,SC
45021,2020,11,21.7,SC
45023,2001,1,0.5,SC
45023,2003,15,33.0,SC
45023,2004,26,177.25,SC
45023,2005,26,58.6,SC
45023,2006,25,79.7,SC
45023,2007,44,334.21,SC
45023,2008,30,182.62,SC
45023,2009,10,27.0,SC
45023,2010,13,18.6,SC
45023,2011,22,73.0,SC
45023,2012,16,32.4,SC
45023,2013,20,37.41,SC
45023,2014,16,26.1,SC
45023,2015,25,163.8,SC
45023,2016,24,37.6,SC
45023,2017,13,234.3,SC
45023,2018,12,25.4,SC
45023,2019,11,21.35,SC
45023,2020,2,6.5,SC
45025,2003,58,200.9,SC
45025,2004,108,741.9,SC
45025,2005,98,468.55,SC
45025,2006,84,493.6,SC
45025,2007,131,569.0,SC
45025,2008,79,475.2,SC
45025,2009,57,150.6,SC
45025,2010,83,407.5,SC
45025,2011,90,375.3,SC
45025,2012,51,609.0,SC
45025,2013,52,236.2,SC
45025,2014,61,778.3,SC
45025,2015,50,532.3,SC
45025,2016,45,209.5,SC
45025,2017,65,624.8,SC
45025,2018,56,519.2,SC
45025,2019,53,463.9,SC
45025,2020,28,106.7,SC
45027,2003,30,44.9,SC
45027,2004,100,456.6,SC
45027,2005,106,468.8,SC
45027,2006,90,505.8,SC
45027,2007,120,632.0,SC
45027,2008,78,578.8,SC
45027,2009,74,533.0,SC
45027,2010,95,322.5,SC
45027,2011,132,849.6,SC
45027,2012,67,2157.9,SC
45027,2013,49,473.3,SC
45027,2014,65,537.6999999999999,SC
45027,2015,53,334.5,SC
45027,2016,32,116.8,SC
45027,2017,64,574.2,SC
45027,2018,64,328.6,SC
45027,2019,63,367.4,SC
45027,2020,26,111.1,SC
45029,2003,53,285.1,SC
45029,2004,154,1449.6,SC
45029,2005,140,923.6,SC
45029,2006,128,1900.3,SC
45029,2007,144,933.2,SC
45029,2008,116,559.4,SC
45029,2009,90,516.9,SC
45029,2010,78,484.3,SC
45029,2011,142,1674.3,SC
45029,2012,106,693.2,SC
45029,2013,82,421.2,SC
45029,2014,92,508.7,SC
45029,2015,38,251.8,SC
45029,2016,57,306.3,SC
45029,2017,78,726.3,SC
45029,2018,67,419.5,SC
45029,2019,81,538.9,SC
45029,2020,17,23.5,SC
45031,2003,65,215.1,SC
45031,2004,128,772.4,SC
45031,2005,73,174.1,SC
45031,2006,90,393.0,SC
45031,2007,120,529.2,SC
45031,2008,83,280.6,SC
45031,2009,70,226.3,SC
45031,2010,95,402.6,SC
45031,2011,116,566.6,SC
45031,2012,62,263.6,SC
45031,2013,36,166.7,SC
45031,2014,63,420.0,SC
45031,2015,60,224.3,SC
