fips,state,hpi_2025,hpi_2026,hpi_2027,hpi_2028,hpi_2029,hpi_2030,hpi_chg_2025,hpi_chg_2026,hpi_chg_2027,hpi_chg_2028,hpi_chg_2029,hpi_chg_2030
8039,COLORADO,835.4,927.0,994.0,1038.4,1036.8,1124.3,-3.2,11.0,7.2,4.5,-0.2,8.4
8041,COLORADO,1078.3,1211.8,1502.6,1573.8,1538.5,1728.4,-15.0,12.4,24.0,4.7,-2.2,12.3
8043,COLORADO,606.9,650.4,684.4,703.5,733.3,753.8,2.4,7.2,5.2,2.8,4.2,2.8
8045,COLORADO,1057.2,1212.0,1502.8,1594.2,1555.9,1716.2,-18.6,14.6,24.0,6.1,-2.4,10.3
8047,COLORADO,510.4,531.2,548.7,567.9,587.1,599.1,2.8,4.1,3.3,3.5,3.4,2.1
8049,COLORADO,750.3,847.8,902.7,960.6,970.0,1050.3,-2.8,13.0,6.5,6.4,1.0,8.3
8051,COLORADO,918.3,1022.1,1075.4,1118.4,1104.5,1250.1,-8.5,11.3,5.2,4.0,-1.2,13.2
8053,COLORADO,199.9,220.7,206.7,233.8,217.4,241.3,-2.1,10.4,-6.3,13.1,-7.0,11.0
8055,COLORADO,300.7,318.0,337.3,355.2,374.8,390.3,5.9,5.8,6.1,5.3,5.5,4.1
8057,COLORADO,242.8,258.1,243.5,270.7,250.1,279.8,-2.5,6.3,-5.7,11.2,-7.6,11.9
8059,COLORADO,1238.6,1392.9,1548.4,1602.3,1601.5,1666.5,-14.9,12.5,11.2,3.5,-0.1,4.1
8063,COLORADO,416.9,437.0,452.7,462.1,475.7,493.9,2.2,4.8,3.6,2.1,2.9,3.8
8065,COLORADO,983.2,1093.1,1141.4,1099.1,1269.5,1301.9,-6.9,11.2,4.4,-3.7,15.5,2.6
8067,COLORADO,1218.5,1354.2,1536.9,1653.7,1749.2,1686.2,-26.1,11.1,13.5,7.6,5.8,-3.6
8069,COLORADO,1245.5,1398.5,1543.8,1602.9,1608.9,1633.0,-12.3,12.3,10.4,3.8,0.4,1.5
8071,COLORADO,436.1,450.1,475.9,485.1,508.1,514.3,2.7,3.2,5.7,1.9,4.7,1.2
8073,COLORADO,303.0,320.1,336.3,358.5,374.2,393.4,4.7,5.6,5.0,6.6,4.4,5.1
8075,COLORADO,828.8,930.1,997.5,1031.7,1018.6,1107.8,-3.3,12.2,7.2,3.4,-1.3,8.8
8077,COLORADO,1076.6,1219.1,1325.2,1351.4,1326.2,1567.9,-8.7,13.2,8.7,2.0,-1.9,18.2
8079,COLORADO,159.7,179.1,164.7,186.5,172.4,190.3,-2.4,12.2,-8.1,13.3,-7.6,10.4
8081,COLORADO,466.0,482.9,504.1,519.7,539.8,549.2,2.0,3.6,4.4,3.1,3.9,1.7
8083,COLORADO,807.2,867.4,905.9,954.8,962.8,997.8,-2.8,7.5,4.4,5.4,0.8,3.6
8085,COLORADO,715.4,789.2,831.6,856.1,892.3,902.5,-2.0,10.3,5.4,2.9,4.2,1.1
8087,COLORADO,618.2,646.5,676.3,694.9,729.2,753.5,-0.0,4.6,4.6,2.7,4.9,3.3
8089,COLORADO,771.0,844.9,881.2,892.2,931.0,953.6,-3.3,9.6,4.3,1.3,4.3,2.4
8091,COLORADO,569.0,607.1,629.0,663.2,701.5,734.8,2.4,6.7,3.6,5.4,5.8,4.7
8093,COLORADO,779.2,866.7,937.9,983.2,1022.8,1026.9,-0.5,11.2,8.2,4.8,4.0,0.4
8095,COLORADO,305.7,328.6,323.5,351.9,342.1,375.2,-2.4,7.5,-1.6,8.8,-2.8,9.7
8097,COLORADO,971.7,1086.5,1163.8,1110.9,1220.0,1270.0,-11.8,11.8,7.1,-4.5,9.8,4.1
8099,COLORADO,456.5,472.7,492.0,504.3,530.6,538.5,2.7,3.6,4.1,2.5,5.2,1.5
8101,COLORADO,844.9,917.3,981.0,1032.6,1032.2,1096.8,-3.7,8.6,7.0,5.3,-0.0,6.3
8103,COLORADO,399.7,419.1,435.9,450.8,471.5,487.1,2.8,4.8,4.0,3.4,4.6,3.3
8105,COLORADO,447.3,466.8,479.0,503.8,509.5,537.1,3.0,4.4,2.6,5.2,1.1,5.4
8107,COLORADO,921.6,1022.7,1114.5,1167.3,1160.5,1269.4,-10.5,11.0,9.0,4.7,-0.6,9.4
8109,COLORADO,156.4,166.3,178.6,190.1,202.1,214.8,7.5,6.3,7.4,6.4,6.3,6.3
8111,COLORADO,275.9,295.6,272.8,294.8,272.6,292.5,-8.2,7.1,-7.7,8.1,-7.5,7.3
8113,COLORADO,487.1,506.8,515.4,545.1,544.1,587.3,0.9,4.1,1.7,5.8,-0.2,7.9
8115,COLORADO,152.9,172.2,164.2,183.6,173.8,194.8,-0.7,12.6,-4.6,11.8,-5.3,12.1
8117,COLORADO,1063.6,1222.9,1506.8,1597.8,1562.2,1725.1,-17.2,15.0,23.2,6.0,-2.2,10.4
8119,COLORADO,618.2,647.7,670.0,700.9,726.1,750.9,1.9,4.8,3.4,4.6,3.6,3.4
8121,COLORADO,232.8,248.5,264.3,276.7,296.0,306.7,8.2,6.8,6.3,4.7,7.0,3.6
8123,COLORADO,1094.4,1234.2,1379.0,1384.8,1408.7,1561.2,-12.0,12.8,11.7,0.4,1.7,10.8
8125,COLORADO,434.5,453.9,470.7,480.8,510.8,513.0,2.3,4.5,3.7,2.1,6.2,0.4
9001,CONNECTICUT,1014.2,1125.8,1209.6,1310.4,1360.7,1301.3,-4.1,11.0,7.4,8.3,3.8,-4.4
9003,CONNECTICUT,826.9,904.7,986.0,1043.9,1035.2,1127.7,-1.2,9.4,9.0,5.9,-0.8,8.9
9005,CONNECTICUT,808.5,887.4,932.8,963.8,1026.5,1043.4,-3.7,9.8,5.1,3.3,6.5,1.6
9007,CONNECTICUT,986.8,1106.5,1225.8,1328.9,1349.7,1326.6,-13.0,12.1,10.8,8.4,1.6,-1.7
9009,CONNECTICUT,851.4,963.3,1024.8,1031.7,1067.4,1119.8,-3.6,13.1,6.4,0.7,3.5,4.9
9011,CONNECTICUT,593.4,637.6,662.8,697.5,728.6,753.2,1.5,7.4,4.0,5.2,4.5,3.4
9013,CONNECTICUT,752.0,817.3,870.3,900.6,960.1,969.9,-1.3,8.7,6.5,3.5,6.6,1.0
9015,CONNECTICUT,430.6,450.9,477.5,494.0,523.4,537.7,4.2,4.7,5.9,3.4,6.0,2.7
10001,DELAWARE,589.7,612.1,635.4,650.0,687.6,719.8,0.9,3.8,3.8,2.3,5.8,4.7
10003,DELAWARE,847.9,902.4,951.6,957.9,992.5,1018.8,-0.5,6.4,5.5,0.7,3.6,2.7
10005,DELAWARE,735.8,759.8,784.6,813.0,854.8,899.7,1.1,3.3,3.3,3.6,5.1,5.3
11001,DISTRICT OF COLUMBIA,1271.0,1399.5,1543.1,1816.3,1878.7,1696.2,-35.7,10.1,10.3,17.7,3.4,-9.7
12001,FLORIDA,708.2,737.8,769.9,787.5,832.9,863.7,1.6,4.2,4.4,2.3,5.8,3.7
12003,FLORIDA,333.8,355.1,374.2,390.6,409.1,423.4,4.3,6.4,5.4,4.4,4.7,3.5
12005,FLORIDA,944.9,1027.8,1092.7,1160.0,1168.4,1209.5,-5.8,8.8,6.3,6.2,0.7,3.5
12007,FLORIDA,372.6,389.4,409.6,426.0,444.4,462.2,4.6,4.5,5.2,4.0,4.3,4.0
12009,FLORIDA,919.2,968.5,1049.4,1075.7,1128.2,1149.0,2.3,5.4,8.3,2.5,4.9,1.8
12011,FLORIDA,952.3,1034.3,1084.1,1145.2,1148.9,1231.1,-2.4,8.6,4.8,5.6,0.3,7.2
12013,FLORIDA,326.8,350.0,363.3,384.8,397.5,422.2,5.1,7.1,3.8,5.9,3.3,6.2
12015,FLORIDA,709.5,732.7,745.6,797.6,829.7,859.3,2.5,3.3,1.8,7.0,4.0,3.6
12017,FLORIDA,751.8,816.0,876.2,909.1,959.0,976.1,-0.7,8.5,7.4,3.8,5.5,1.8
12019,FLORIDA,728.8,785.1,817.4,854.0,893.7,899.1,-0.8,7.7,4.1,4.5,4.7,0.6
12021,FLORIDA,1238.2,1372.6,1546.0,1659.8,1773.6,1761.2,-24.7,10.9,12.6,7.4,6.9,-0.7
12023,FLORIDA,273.8,292.5,310.5,329.9,349.9,371.0,9.4,6.8,6.2,6.2,6.1,6.0
12027,FLORIDA,432.0,448.5,463.5,480.4,502.7,519.1,5.0,3.8,3.3,3.6,4.7,3.2
12029,FLORIDA,106.0,120.9,129.8,146.0,159.6,176.4,75.6,14.1,7.4,12.4,9.3,10.5
12031,FLORIDA,907.7,1028.3,1077.2,1116.0,1116.1,1224.2,-2.1,13.3,4.8,3.6,0.0,9.7
12033,FLORIDA,762.5,799.8,809.5,876.1,914.5,951.4,0.6,4.9,1.2,8.2,4.4,4.0
12035,FLORIDA,754.4,821.5,882.2,912.6,966.2,1039.0,-0.8,8.9,7.4,3.4,5.9,7.5
12037,FLORIDA,582.8,610.6,617.5,651.5,670.9,704.1,1.1,4.8,1.1,5.5,3.0,4.9
12039,FLORIDA,315.1,335.9,360.7,384.0,403.0,428.7,7.5,6.6,7.4,6.5,5.0,6.4
12041,FLORIDA,357.8,381.1,401.3,425.9,449.8,467.2,6.3,6.5,5.3,6.1,5.6,3.9
12045,FLORIDA,471.6,489.8,511.7,525.3,554.6,575.1,4.5,3.9,4.5,2.7,5.6,3.7
12047,FLORIDA,236.5,250.7,267.7,279.8,295.5,314.4,7.8,6.0,6.8,4.5,5.6,6.4
12049,FLORIDA,399.7,424.1,442.8,463.5,480.1,505.4,5.3,6.1,4.4,4.7,3.6,5.3
12051,FLORIDA,425.0,443.0,468.7,485.6,508.9,525.8,4.8,4.2,5.8,3.6,4.8,3.3
12053,FLORIDA,624.6,666.6,695.7,718.2,745.4,772.8,2.2,6.7,4.4,3.2,3.8,3.7
12055,FLORIDA,497.7,521.4,538.4,558.5,583.9,600.8,2.9,4.8,3.2,3.7,4.5,2.9
12057,FLORIDA,1087.3,1212.6,1360.8,1381.3,1358.6,1612.9,-13.9,11.5,12.2,1.5,-1.6,18.7
12059,FLORIDA,308.7,328.2,344.8,362.4,383.0,396.7,5.6,6.3,5.1,5.1,5.7,3.6
12061,FLORIDA,526.0,547.1,566.9,591.4,616.8,630.9,3.9,4.0,3.6,4.3,4.3,2.3
12063,FLORIDA,339.6,367.1,387.2,412.2,437.3,460.3,5.8,8.1,5.5,6.5,6.1,5.3
12065,FLORIDA,270.4,286.5,303.2,319.8,338.8,356.7,9.1,5.9,5.8,5.5,5.9,5.3
12069,FLORIDA,856.7,928.4,990.5,1034.0,1043.9,1062.2,0.3,8.4,6.7,4.4,1.0,1.7
12071,FLORIDA,862.6,967.0,1084.4,1179.3,1276.8,1364.8,-3.8,12.1,12.1,8.7,8.3,6.9
12073,FLORIDA,815.3,905.2,997.3,1048.6,1045.6,1121.3,-1.3,11.0,10.2,5.1,-0.3,7.2
12075,FLORIDA,455.9,468.0,491.6,506.4,533.9,550.0,5.5,2.7,5.1,3.0,5.4,3.0
12077,FLORIDA,99.4,102.7,96.5,103.8,102.1,105.0,17.5,3.3,-6.0,7.6,-1.7,2.8
12079,FLORIDA,254.4,268.7,292.3,305.5,328.7,347.5,10.9,5.6,8.8,4.5,7.6,5.7
12081,FLORIDA,1077.4,1195.8,1359.2,1403.2,1356.7,1611.4,-12.8,11.0,13.7,3.2,-3.3,18.8
12083,FLORIDA,587.1,610.0,630.8,655.4,679.4,700.1,2.9,3.9,3.4,3.9,3.7,3.1
12085,FLORIDA,988.6,1096.7,1212.4,1277.5,1296.6,1278.3,-13.4,10.9,10.6,5.4,1.5,-1.4
12086,FLORIDA,1241.6,1370.5,1543.1,1647.2,1776.0,1781.2,-23.9,10.4,12.6,6.7,7.8,0.3
12087,FLORIDA,1216.7,1339.1,1517.9,1621.9,1705.8,1662.6,-21.1,10.1,13.4,6.9,5.2,-2.5
12089,FLORIDA,894.0,966.5,1039.9,1053.9,1151.2,1180.5,-3.6,8.1,7.6,1.3,9.2,2.5
12091,FLORIDA,759.5,780.8,804.9,810.3,877.5,910.5,2.5,2.8,3.1,0.7,8.3,3.8
12093,FLORIDA,515.0,538.3,552.3,592.5,622.5,656.0,2.5,4.5,2.6,7.3,5.1,5.4
12095,FLORIDA,1090.0,1273.2,1563.6,1600.8,1682.4,1754.6,-19.7,16.8,22.8,2.4,5.1,4.3
12097,FLORIDA,852.8,960.3,1012.9,1027.5,1057.5,1119.1,-3.0,12.6,5.5,1.4,2.9,5.8
12099,FLORIDA,948.3,1019.5,1100.4,1163.5,1173.8,1323.1,-8.4,7.5,7.9,5.7,0.9,12.7
12101,FLORIDA,739.7,791.4,835.8,872.8,906.0,964.5,1.9,7.0,5.6,4.4,3.8,6.5
12103,FLORIDA,1086.4,1258.0,1562.4,1574.7,1555.4,1792.8,-18.3,15.8,24.2,0.8,-1.2,15.3
12105,FLORIDA,911.2,1033.1,1097.3,1132.5,1122.1,1260.1,-4.5,13.4,6.2,3.2,-0.9,12.3
12107,FLORIDA,454.1,472.6,496.7,515.4,537.3,554.8,4.9,4.1,5.1,3.8,4.3,3.3
12109,FLORIDA,1009.2,1105.5,1207.0,1308.5,1348.4,1271.3,-9.9,9.5,9.2,8.4,3.0,-5.7
12111,FLORIDA,796.2,864.3,921.6,973.7,1028.8,1037.9,-0.8,8.5,6.6,5.7,5.7,0.9
12113,FLORIDA,709.5,730.8,751.6,780.0,802.3,817.5,0.9,3.0,2.8,3.8,2.9,1.9
12115,FLORIDA,1074.6,1193.8,1337.7,1370.6,1343.6,1599.3,-10.1,11.1,12.1,2.5,-2.0,19.0
12117,FLORIDA,904.1,1028.3,1088.5,1122.8,1118.3,1260.5,-4.8,13.7,5.9,3.2,-0.4,12.7
12119,FLORIDA,351.1,374.2,391.1,412.4,432.8,455.4,5.5,6.6,4.5,5.4,4.9,5.2
12121,FLORIDA,364.4,383.8,399.7,420.0,443.0,462.3,4.8,5.3,4.1,5.1,5.5,4.3
12123,FLORIDA,336.8,363.5,381.0,405.4,425.4,454.0,6.5,7.9,4.8,6.4,4.9,6.7
12125,FLORIDA,157.5,174.8,185.4,205.3,218.3,235.1,11.7,11.0,6.0,10.7,6.4,7.7
12127,FLORIDA,948.7,1040.9,1087.2,1142.7,1149.2,1214.4,-3.7,9.7,4.4,5.1,0.6,5.7
12129,FLORIDA,343.5,364.5,383.2,396.9,415.9,435.7,3.9,6.1,5.1,3.6,4.8,4.8
12131,FLORIDA,555.4,585.0,589.2,609.1,635.1,645.4,2.3,5.3,0.7,3.4,4.3,1.6
12133,FLORIDA,316.7,338.6,358.0,380.9,399.0,423.2,6.5,6.9,5.7,6.4,4.7,6.1
13001,GEORGIA,288.6,307.5,326.0,348.4,368.5,391.2,7.9,6.5,6.0,6.9,5.8,6.2
13005,GEORGIA,225.1,228.9,237.9,245.7,250.8,257.9,3.2,1.7,3.9,3.3,2.1,2.8
13009,GEORGIA,468.0,480.6,510.0,516.7,549.5,565.8,3.6,2.7,6.1,1.3,6.4,3.0
13011,GEORGIA,309.7,329.0,346.2,366.8,386.3,403.9,5.3,6.2,5.2,6.0,5.3,4.6
13013,GEORGIA,419.3,438.9,459.9,479.4,499.3,516.0,3.5,4.7,4.8,4.2,4.2,3.3
13015,GEORGIA,452.8,472.9,494.7,515.6,534.5,554.7,2.7,4.4,4.6,4.2,3.7,3.8
13017,GEORGIA,296.1,311.2,335.3,354.6,380.7,396.3,8.1,5.1,7.7,5.7,7.4,4.1
13019,GEORGIA,230.6,249.6,271.1,291.1,314.6,334.4,10.2,8.2,8.6,7.4,8.1,6.3
13021,GEORGIA,458.0,479.0,501.6,513.4,541.2,561.2,1.9,4.6,4.7,2.4,5.4,3.7
13023,GEORGIA,184.1,200.7,212.6,231.1,245.3,264.0,11.4,9.0,5.9,8.7,6.1,7.6
13025,GEORGIA,145.8,162.5,169.7,188.5,203.3,219.3,12.1,11.4,4.4,11.1,7.8,7.9
13027,GEORGIA,284.0,306.1,322.6,343.7,362.2,385.1,6.9,7.8,5.4,6.5,5.4,6.3
13029,GEORGIA,422.5,438.3,459.5,478.4,498.8,514.3,3.8,3.7,4.8,4.1,4.3,3.1
13031,GEORGIA,394.1,418.4,436.9,455.1,475.4,494.6,3.4,6.2,4.4,4.2,4.5,4.0
13033,GEORGIA,320.4,339.9,362.7,379.7,402.2,425.5,6.8,6.1,6.7,4.7,5.9,5.8
13035,GEORGIA,384.1,399.7,419.0,437.6,458.6,479.6,4.4,4.1,4.8,4.4,4.8,4.6
13039,GEORGIA,386.7,409.9,423.2,442.0,457.9,477.1,2.8,6.0,3.3,4.5,3.6,4.2
13043,GEORGIA,320.9,339.0,356.4,374.1,389.1,408.6,4.1,5.6,5.1,5.0,4.0,5.0
13045,GEORGIA,436.5,455.1,474.5,493.1,508.7,529.4,3.3,4.3,4.3,3.9,3.2,4.1
13047,GEORGIA,421.3,441.7,457.7,476.2,490.0,513.4,2.8,4.9,3.6,4.0,2.9,4.8
13049,GEORGIA,106.8,117.2,117.3,123.3,131.1,137.6,6.8,9.8,0.1,5.1,6.3,5.0
13051,GEORGIA,947.1,1017.8,1098.4,1168.1,1159.5,1281.6,-8.2,7.5,7.9,6.3,-0.7,10.5
13055,GEORGIA,264.2,279.0,301.0,320.3,342.8,363.2,11.2,5.6,7.9,6.4,7.0,5.9
13057,GEORGIA,820.9,912.1,987.5,1043.5,1029.4,1123.9,-2.8,11.1,8.3,5.7,-1.3,9.2
13059,GEORGIA,988.5,1108.9,1230.7,1317.0,1318.6,1353.5,-14.7,12.2,11.0,7.0,0.1,2.6
13063,GEORGIA,610.0,646.5,680.3,704.5,733.9,750.5,2.6,6.0,5.2,3.6,4.2,2.3
13067,GEORGIA,821.7,907.6,986.4,1033.6,1024.9,1123.3,-1.6,10.5,8.7,4.8,-0.8,9.6
13069,GEORGIA,329.2,354.6,375.6,396.2,420.6,444.2,5.2,7.7,5.9,5.5,6.2,5.6
13071,GEORGIA,346.4,369.9,387.0,408.4,428.4,449.0,4.5,6.8,4.6,5.5,4.9,4.8
13073,GEORGIA,542.0,573.7,580.7,611.9,624.6,660.9,2.5,5.8,1.2,5.4,2.1,5.8
13075,GEORGIA,302.8,324.2,347.7,370.1,393.1,413.7,7.0,7.1,7.3,6.4,6.2,5.2
13077,GEORGIA,646.0,687.8,721.2,751.9,778.7,810.6,2.9,6.5,4.9,4.3,3.6,4.1
13079,GEORGIA,223.8,232.4,246.5,259.5,274.0,290.8,6.4,3.8,6.1,5.3,5.6,6.1
13081,GEORGIA,297.7,315.3,336.6,358.7,379.9,400.9,8.6,5.9,6.7,6.6,5.9,5.5
13083,GEORGIA,332.9,356.3,373.0,390.6,413.6,430.9,5.3,7.0,4.7,4.7,5.9,4.2
13085,GEORGIA,462.0,476.6,506.0,516.3,551.0,566.2,4.2,3.2,6.2,2.0,6.7,2.8
13087,GEORGIA,303.4,321.2,342.7,362.8,384.3,400.5,6.8,5.9,6.7,5.9,5.9,4.2
13089,GEORGIA,848.2,910.4,959.8,962.7,1012.7,1033.0,-1.4,7.3,5.4,0.3,5.2,2.0
13091,GEORGIA,220.4,232.4,249.3,264.8,276.7,294.0,7.3,5.4,7.3,6.2,4.5,6.2
13093,GEORGIA,146.6,155.0,155.0,161.5,168.3,176.1,3.7,5.7,-0.0,4.2,4.2,4.6
13095,GEORGIA,427.4,446.7,464.1,486.5,507.7,523.7,3.0,4.5,3.9,4.8,4.4,3.1
13097,GEORGIA,714.7,756.0,778.8,815.2,859.9,903.3,0.6,5.8,3.0,4.7,5.5,5.0
13099,GEORGIA,141.4,149.4,149.6,155.4,160.2,166.8,5.2,5.7,0.2,3.9,3.0,4.1
13103,GEORGIA,400.5,420.3,440.2,458.9,475.3,492.3,3.7,5.0,4.7,4.2,3.6,3.6
13105,GEORGIA,351.2,371.7,389.6,414.4,429.9,446.0,5.0,5.8,4.8,6.4,3.8,3.7
13107,GEORGIA,252.2,268.0,281.1,299.3,312.9,328.5,7.4,6.3,4.9,6.5,4.5,5.0
13109,GEORGIA,215.9,223.7,232.6,243.2,251.9,261.3,4.8,3.7,3.9,4.6,3.6,3.7
13111,GEORGIA,441.2,458.6,481.1,498.2,519.2,531.3,4.0,4.0,4.9,3.6,4.2,2.3
13113,GEORGIA,613.4,641.4,672.9,694.6,724.6,745.7,-0.0,4.6,4.9,3.2,4.3,2.9
13115,GEORGIA,573.3,615.2,629.9,667.0,695.2,719.1,-0.5,7.3,2.4,5.9,4.2,3.4
13117,GEORGIA,505.3,514.8,548.6,565.6,594.3,612.4,5.5,1.9,6.6,3.1,5.1,3.0
13119,GEORGIA,374.2,393.1,411.2,433.3,453.5,474.7,4.8,5.0,4.6,5.4,4.7,4.7
13121,GEORGIA,1019.0,1112.6,1201.2,1298.8,1359.2,1304.3,-7.4,9.2,8.0,8.1,4.7,-4.0
13123,GEORGIA,380.1,400.5,422.2,444.1,467.2,487.3,5.8,5.4,5.4,5.2,5.2,4.3
13127,GEORGIA,803.6,865.6,913.2,962.7,972.7,1044.6,-4.3,7.7,5.5,5.4,1.0,7.4
13129,GEORGIA,401.4,424.5,438.2,460.5,476.0,491.2,3.8,5.8,3.2,5.1,3.4,3.2
13131,GEORGIA,300.6,322.4,342.1,364.2,384.8,401.3,6.7,7.3,6.1,6.5,5.6,4.3
13133,GEORGIA,493.9,516.9,530.7,560.9,575.1,599.4,2.1,4.6,2.7,5.7,2.5,4.2
13135,GEORGIA,787.7,868.1,919.6,960.4,961.0,1012.1,-2.5,10.2,5.9,4.4,0.1,5.3
13137,GEORGIA,339.4,365.6,378.6,402.0,421.3,442.7,5.5,7.7,3.6,6.2,4.8,5.1
13139,GEORGIA,1072.2,1216.3,1331.2,1355.9,1307.5,1554.8,-11.0,13.4,9.4,1.9,-3.6,18.9
13141,GEORGIA,217.2,226.8,239.3,254.7,268.5,279.2,6.0,4.4,5.5,6.4,5.4,4.0
13143,GEORGIA,389.7,414.0,431.1,454.3,472.6,496.1,3.2,6.3,4.1,5.4,4.0,5.0
13145,GEORGIA,312.2,329.2,347.9,368.1,386.4,406.4,5.7,5.4,5.7,5.8,5.0,5.2
13147,GEORGIA,394.2,416.6,435.6,452.2,470.2,484.7,3.1,5.7,4.6,3.8,4.0,3.1
13149,GEORGIA,352.4,369.7,390.4,410.8,432.5,449.7,3.6,4.9,5.6,5.2,5.3,4.0
13151,GEORGIA,517.1,531.3,560.6,573.0,597.2,615.6,4.3,2.7,5.5,2.2,4.2,3.1
13153,GEORGIA,513.4,539.8,547.9,576.3,581.2,608.5,3.1,5.1,1.5,5.2,0.8,4.7
13155,GEORGIA,253.8,262.2,274.4,285.4,297.3,309.0,6.4,3.3,4.7,4.0,4.2,4.0
13157,GEORGIA,408.9,429.3,446.5,465.4,485.4,502.7,4.2,5.0,4.0,4.2,4.3,3.6
13159,GEORGIA,323.9,350.8,370.7,394.2,417.5,441.5,5.7,8.3,5.7,6.3,5.9,5.7
13161,GEORGIA,221.0,240.1,263.5,281.6,305.9,324.8,12.4,8.6,9.8,6.8,8.6,6.2
13163,GEORGIA,260.8,272.2,289.3,305.1,318.4,337.5,6.7,4.4,6.3,5.4,4.4,6.0
13165,GEORGIA,260.1,253.7,278.1,272.7,291.4,289.2,0.3,-2.4,9.6,-1.9,6.8,-0.8
13169,GEORGIA,294.7,311.3,328.8,349.3,368.6,387.1,7.5,5.6,5.6,6.3,5.5,5.0
13171,GEORGIA,378.0,400.0,419.4,439.3,460.9,480.9,4.5,5.8,4.8,4.7,4.9,4.3
13175,GEORGIA,292.0,314.7,340.6,365.9,387.4,416.8,10.2,7.7,8.2,7.4,5.9,7.6
13177,GEORGIA,271.4,287.7,303.9,321.2,341.0,357.7,8.5,6.0,5.6,5.7,6.2,4.9
13179,GEORGIA,301.2,319.1,340.1,359.5,379.1,397.4,6.3,5.9,6.6,5.7,5.4,4.8
13181,GEORGIA,266.4,280.7,295.3,310.9,327.3,343.5,7.0,5.4,5.2,5.3,5.3,4.9
13185,GEORGIA,508.8,532.2,573.0,612.4,658.4,704.1,6.1,4.6,7.7,6.9,7.5,6.9
13187,GEORGIA,340.0,361.3,381.0,400.0,419.4,438.7,5.9,6.3,5.5,5.0,4.8,4.6
13189,GEORGIA,313.0,334.2,357.9,379.9,401.4,427.4,6.9,6.8,7.1,6.1,5.7,6.5
13191,GEORGIA,239.3,259.3,277.2,296.6,316.0,338.6,10.8,8.4,6.9,7.0,6.5,7.2
13193,GEORGIA,299.2,308.4,322.0,332.0,346.3,358.0,3.2,3.1,4.4,3.1,4.3,3.4
13195,GEORGIA,301.6,320.2,338.3,357.0,378.0,396.4,6.4,6.2,5.7,5.5,5.9,4.9
13197,GEORGIA,110.4,113.4,107.4,110.7,106.1,107.7,-0.2,2.7,-5.3,3.1,-4.2,1.5
13199,GEORGIA,284.6,304.5,322.0,341.9,361.9,382.9,7.1,7.0,5.8,6.2,5.8,5.8
13201,GEORGIA,120.0,126.2,125.4,131.2,134.7,137.8,2.4,5.2,-0.7,4.7,2.6,2.3
13205,GEORGIA,187.9,202.9,218.2,232.8,253.8,267.4,13.3,8.0,7.6,6.7,9.0,5.4
13207,GEORGIA,326.0,349.2,366.1,383.9,399.2,417.8,4.6,7.1,4.8,4.9,4.0,4.7
13209,GEORGIA,181.3,195.6,209.4,223.2,237.4,256.9,8.2,7.9,7.0,6.6,6.4,8.2
13211,GEORGIA,603.2,632.4,646.0,692.3,726.2,755.1,1.6,4.8,2.2,7.2,4.9,4.0
13213,GEORGIA,333.2,357.5,378.9,401.8,423.5,444.3,5.9,7.3,6.0,6.0,5.4,4.9
13215,GEORGIA,453.0,473.7,495.7,515.8,534.6,553.5,3.0,4.6,4.7,4.1,3.6,3.5
13217,GEORGIA,453.2,469.5,484.3,509.2,520.1,545.1,3.6,3.6,3.2,5.1,2.1,4.8
13219,GEORGIA,521.6,550.2,557.8,596.5,620.2,630.3,2.5,5.5,1.4,6.9,4.0,1.6
13221,GEORGIA,306.5,324.2,344.8,362.0,383.8,398.9,5.8,5.8,6.4,5.0,6.0,3.9
13223,GEORGIA,562.3,578.6,603.6,613.1,642.0,665.0,3.9,2.9,4.3,1.6,4.7,3.6
13225,GEORGIA,305.1,323.4,345.0,365.2,384.3,398.1,6.5,6.0,6.7,5.9,5.2,3.6
13227,GEORGIA,394.6,416.2,438.1,458.7,480.0,500.2,4.4,5.5,5.3,4.7,4.7,4.2
13229,GEORGIA,339.3,364.1,378.6,399.6,418.5,437.2,4.2,7.3,4.0,5.5,4.7,4.5
13231,GEORGIA,301.1,319.0,339.1,358.3,378.2,397.5,6.6,5.9,6.3,5.7,5.5,5.1
13233,GEORGIA,433.6,452.5,472.0,491.3,506.9,527.7,3.3,4.4,4.3,4.1,3.2,4.1
13235,GEORGIA,223.4,237.5,261.4,275.8,300.6,317.5,12.3,6.3,10.0,5.5,9.0,5.6
13237,GEORGIA,633.2,668.9,697.2,721.6,748.2,774.4,0.2,5.6,4.2,3.5,3.7,3.5
13241,GEORGIA,320.3,342.5,363.5,386.7,407.3,429.0,6.6,6.9,6.1,6.4,5.3,5.3
13245,GEORGIA,635.1,677.5,701.5,728.6,746.4,782.2,-0.8,6.7,3.6,3.9,2.5,4.8
13247,GEORGIA,567.7,596.6,609.3,637.3,644.3,692.3,2.4,5.1,2.1,4.6,1.1,7.4
13249,GEORGIA,138.7,145.5,144.6,154.9,154.3,165.9,3.8,4.9,-0.6,7.1,-0.4,7.5
13251,GEORGIA,315.7,321.2,338.5,346.8,359.4,371.5,1.7,1.7,5.4,2.4,3.7,3.3
13253,GEORGIA,215.1,223.4,232.7,243.3,252.5,261.7,4.6,3.9,4.2,4.6,3.8,3.6
13255,GEORGIA,637.4,672.7,694.1,729.4,754.9,785.2,1.2,5.5,3.2,5.1,3.5,4.0
