"YEAR","county_fips","total_home_purchase","total_amt_purchase"
2017,"01049",330,40716000
2017,"01051",1067,178727000
2017,"01053",163,19982000
2017,"01055",801,110288000
2017,"01057",77,9538000
2017,"01059",172,18715000
2017,"01061",155,18635000
2017,"01063",6,1029000
2017,"01065",64,7661000
2017,"01067",115,16600000
2017,"01069",1094,180035000
2017,"01071",260,36097000
2017,"01073",7559,1637804000
2017,"01075",51,4589000
2017,"01077",933,142005000
2017,"01079",191,25962000
2017,"01081",2139,444654000
2017,"01083",1668,318959000
2017,"01085",30,4754000
2017,"01087",34,3591000
2017,"01089",5807,1142885000
2017,"01091",83,11490000
2017,"01093",155,19534000
2017,"01095",784,119221000
2017,"01097",3944,643242000
2017,"01099",91,10752000
2017,"01101",2159,383916000
2017,"01103",1163,168773000
2017,"01105",24,2557000
2017,"01107",68,8764000
2017,"01109",210,31234000
2017,"01111",108,16550000
2017,"01113",504,75964000
2017,"01115",1198,212767000
2017,"01117",4012,863003000
2017,"01119",21,2621000
2017,"01121",482,69463000
2017,"01123",280,56323000
2017,"01125",2340,441064000
2017,"01127",380,55476000
2017,"01129",58,8339000
2017,"01131",21,2864000
2017,"01133",125,18158000
2017,"02013",1,120000
2017,"02016",5,1476000
2017,"02020",3809,1182032000
2017,"02050",41,11188000
2017,"02060",3,502000
2017,"02068",19,4201000
2017,"02070",8,1821000
2017,"02090",1081,252735000
2017,"02100",17,4040000
2017,"02105",9,1630000
2017,"02110",370,122781000
2017,"02122",646,153424000
2017,"02130",84,23018000
2017,"02150",107,32619000
2017,"02164",0,0
2017,"02170",1723,465791000
2017,"02180",35,9445000
2017,"02185",11,2393000
2017,"02188",8,1716000
2017,"02195",17,3846000
2017,"02198",15,3070000
2017,"02220",46,16814000
2017,"02230",10,3217000
2017,"02240",67,15844000
2017,"02261",64,14972000
2017,"02275",6,1239000
2017,"02282",1,134000
2017,"02290",9,1041000
2017,"04001",116,18106000
2017,"04003",1197,193826000
2017,"04005",1261,379305000
2017,"04007",490,100732000
2017,"04009",295,50109000
2017,"04011",16,1761000
2017,"04012",30,4943000
2017,"04013",73848,19430320000
2017,"04015",2567,476427000
2017,"04017",681,124709000
2017,"04019",13702,2863596000
2017,"04021",8645,1597413000
2017,"04023",389,57059000
2017,"04025",3271,802155000
2017,"04027",2183,368462000
2017,"05001",103,11951000
2017,"05003",64,6681000
2017,"05005",425,55111000
2017,"05007",5354,1068229000
2017,"05009",371,46623000
2017,"05011",38,3547000
2017,"05013",20,1804000
2017,"05015",221,31832000
2017,"05017",32,3950000
2017,"05019",107,13281000
2017,"05021",79,9666000
2017,"05023",147,22478000
2017,"05025",31,3103000
2017,"05027",98,17121000
2017,"05029",145,17232000
2017,"05031",1272,209409000
2017,"05033",570,78415000
2017,"05035",443,60734000
2017,"05037",118,15207000
2017,"05039",27,2869000
2017,"05041",49,5022000
2017,"05043",95,14201000
2017,"05045",1645,276688000
2017,"05047",117,13846000
2017,"05049",47,5860000
2017,"05051",996,159758000
2017,"05053",176,24634000
2017,"05055",485,68486000
2017,"05057",98,10378000
2017,"05059",185,23100000
2017,"05061",70,8611000
2017,"05063",212,27575000
2017,"05065",59,6707000
2017,"05067",67,6045000
2017,"05069",322,38530000
2017,"05071",211,25281000
2017,"05073",13,1421000
2017,"05075",92,7411000
2017,"05077",12,901000
2017,"05079",33,3999000
2017,"05081",76,8298000
2017,"05083",112,12275000
2017,"05085",1075,169603000
2017,"05087",109,16357000
2017,"05089",115,13655000
2017,"05091",291,44401000
2017,"05093",242,26657000
2017,"05095",20,1830000
2017,"05097",44,4972000
2017,"05099",22,1998000
2017,"05101",36,3958000
2017,"05103",117,12942000
2017,"05105",62,7440000
2017,"05107",38,3720000
2017,"05109",43,5444000
2017,"05111",131,13952000
2017,"05113",99,12647000
2017,"05115",531,76638000
2017,"05117",37,3615000
2017,"05119",4368,838898000
2017,"05121",152,15660000
2017,"05123",75,7597000
2017,"05125",1908,333593000
2017,"05127",48,5224000
2017,"05129",37,3775000
2017,"05131",1263,198133000
2017,"05133",97,11200000
2017,"05135",99,9615000
2017,"05137",63,7877000
2017,"05139",246,36877000
2017,"05141",94,11379000
2017,"05143",3145,606413000
2017,"05145",601,87873000
2017,"05147",22,2468000
2017,"05149",117,13658000
2017,"06001",13802,8821017000
2017,"06003",9,2816000
2017,"06005",509,139897000
2017,"06007",2256,570647000
2017,"06009",638,168486000
2017,"06011",140,33237000
2017,"06013",13252,7229340000
2017,"06015",154,35946000
2017,"06017",3013,1177872000
2017,"06019",9344,2272799000
2017,"06021",195,39867000
2017,"06023",806,220638000
2017,"06025",1285,253551000
2017,"06027",95,28599000
2017,"06029",9001,1985203000
2017,"06031",1273,288206000
2017,"06033",642,144201000
2017,"06035",236,45072000
2017,"06037",56875,31886445000
2017,"06039",1334,304235000
2017,"06041",2198,2022696000
2017,"06043",135,33921000
2017,"06045",452,148381000
2017,"06047",2366,552016000
2017,"06049",46,6444000
2017,"06051",110,37286000
2017,"06053",2467,1148953000
2017,"06055",950,525919000
2017,"06057",1141,394335000
2017,"06059",24315,14360047000
2017,"06061",6641,2628069000
2017,"06063",182,39469000
2017,"06065",29457,9062180000
2017,"06067",18866,5639863000
2017,"06069",897,409272000
2017,"06071",22140,6153522000
2017,"06073",30764,15434439000
2017,"06075",4398,4268429000
2017,"06077",8541,2560321000
2017,"06079",2413,1065872000
2017,"06081",4953,4948982000
2017,"06083",3029,1530458000
2017,"06085",13716,11532260000
2017,"06087",1645,951300000
2017,"06089",1932,462465000
2017,"06091",33,6668000
2017,"06093",316,59011000
2017,"06095",5655,1983180000
2017,"06097",3832,1878707000
2017,"06099",5860,1525817000
2017,"06101",921,229380000
2017,"06103",535,110969000
2017,"06105",71,16366000
2017,"06107",3894,813172000
2017,"06109",601,148273000
2017,"06111",7457,3776293000
2017,"06113",1909,686406000
2017,"06115",1017,242721000
2017,"08001",9672,2808759000
2017,"08003",59,11952000
2017,"08005",12085,3864564000
2017,"08007",139,35921000
2017,"08009",5,756000
2017,"08011",22,2094000
2017,"08013",3988,1708545000
2017,"08014",1231,459389000
2017,"08015",154,44424000
2017,"08017",9,995000
2017,"08019",175,55725000
2017,"08021",13,1929000
2017,"08023",5,953000
2017,"08025",16,1523000
2017,"08027",73,15971000
2017,"08029",374,66917000
2017,"08031",10962,4046872000
2017,"08033",10,1769000
2017,"08035",8075,3201496000
2017,"08037",779,340501000
2017,"08039",581,216346000
2017,"08041",16085,4340622000
2017,"08043",567,99431000
2017,"08045",867,273069000
2017,"08047",108,32886000
2017,"08049",277,87402000
2017,"08051",207,67465000
2017,"08053",6,1458000
2017,"08055",49,7303000
2017,"08057",12,1535000
2017,"08059",9964,3438988000
2017,"08061",9,654000
2017,"08063",47,7143000
2017,"08065",99,22476000
2017,"08067",696,222852000
2017,"08069",5704,1816960000
2017,"08071",96,14323000
2017,"08073",44,6521000
2017,"08075",214,32556000
2017,"08077",2993,632263000
2017,"08079",11,2164000
2017,"08081",191,33874000
2017,"08083",208,41314000
2017,"08085",538,112009000
2017,"08087",302,60336000
2017,"08089",132,16269000
2017,"08091",72,23031000
2017,"08093",467,133963000
2017,"08095",46,6637000
2017,"08097",135,84484000
2017,"08099",55,6019000
2017,"08101",2388,406878000
2017,"08103",69,12157000
2017,"08105",45,7176000
2017,"08107",400,138794000
2017,"08109",28,5361000
2017,"08111",11,2412000
2017,"08113",90,38877000
2017,"08115",26,2508000
2017,"08117",520,227712000
2017,"08119",564,153590000
2017,"08121",42,5472000
2017,"08123",6550,1857299000
2017,"08125",81,12633000
2017,"09001",9621,4761481000
2017,"09003",9781,2099952000
2017,"09005",1880,400791000
2017,"09007",1968,453276000
2017,"09009",7964,1704137000
2017,"09011",2914,624144000
2017,"09013",1620,347754000
2017,"09015",1419,262300000
2017,"10001",2243,490682000
2017,"10003",6712,1632424000
2017,"10005",2918,698834000
2017,"11001",7746,4103529000
2017,"12001",2627,560461000
2017,"12003",295,47861000
2017,"12005",2660,564524000
2017,"12007",147,20386000
2017,"12009",9964,2046356000
2017,"12011",20757,5939135000
2017,"12013",52,7088000
2017,"12015",2769,525167000
2017,"12017",1767,269112000
2017,"12019",3726,726091000
2017,"12021",4818,1710087000
2017,"12023",474,77257000
2017,"12027",173,28605000
2017,"12029",33,4257000
2017,"12031",14222,2725038000
2017,"12033",3874,740648000
2017,"12035",1713,355398000
2017,"12037",79,14630000
2017,"12039",227,39582000
2017,"12041",106,16858000
2017,"12043",24,3452000
2017,"12045",129,27830000
2017,"12047",27,3142000
2017,"12049",98,14813000
2017,"12051",172,27650000
2017,"12053",2855,447174000
2017,"12055",927,128359000
2017,"12057",22315,5290438000
2017,"12059",55,7407000
2017,"12061",2214,499902000
2017,"12063",179,23742000
2017,"12065",72,14721000
2017,"12067",23,3044000
2017,"12069",6123,1309121000
2017,"12071",10989,2391055000
2017,"12073",2890,611533000
2017,"12075",243,37669000
2017,"12077",36,5057000
2017,"12079",51,7175000
2017,"12081",6236,1596454000
2017,"12083",4321,674904000
2017,"12085",2052,600274000
2017,"12086",18464,5971190000
2017,"12087",671,293274000
2017,"12089",1651,406194000
2017,"12091",3697,872430000
2017,"12093",220,35012000
2017,"12095",17508,4574214000
2017,"12097",6060,1250880000
2017,"12099",17100,5091175000
2017,"12101",9821,1967402000
2017,"12103",13320,3004344000
2017,"12105",9654,1663913000
2017,"12107",301,43313000
2017,"12109",6187,1835583000
2017,"12111",5420,1027720000
2017,"12113",3823,846495000
2017,"12115",6206,1553240000
2017,"12117",6444,1595090000
2017,"12119",1572,321224000
2017,"12121",143,21114000
2017,"12123",95,11492000
2017,"12125",44,7651000
2017,"12127",7867,1428055000
2017,"12129",415,72703000
2017,"12131",1243,390946000
2017,"12133",161,22993000
2017,"13001",53,6397000
2017,"13003",8,1087000
2017,"13005",12,1399000
2017,"13007",7,770000
2017,"13009",262,41907000
2017,"13011",154,26855000
2017,"13013",1640,284970000
2017,"13015",1626,306725000
2017,"13017",52,6182000
2017,"13019",81,10109000
2017,"13021",1064,169352000
2017,"13023",50,6458000
2017,"13025",57,6421000
2017,"13027",71,10364000
2017,"13029",942,224875000
2017,"13031",576,97370000
2017,"13033",90,14801000
2017,"13035",252,39363000
2017,"13037",5,642000
2017,"13039",875,158836000
2017,"13043",35,4095000
2017,"13045",1444,234852000
2017,"13047",890,146613000
2017,"13049",29,3088000
2017,"13051",3580,774048000
2017,"13053",9,1172000
2017,"13055",104,12841000
2017,"13057",5393,1342012000
2017,"13059",1075,196701000
2017,"13061",4,558000
2017,"13063",2363,327798000
2017,"13065",20,2228000
2017,"13067",12021,3151242000
2017,"13069",170,22370000
2017,"13071",185,25970000
2017,"13073",3447,755481000
2017,"13075",68,8079000
2017,"13077",2798,631738000
2017,"13079",40,5589000
2017,"13081",67,10419000
2017,"13083",120,19993000
2017,"13085",541,123386000
2017,"13087",108,14004000
2017,"13089",9406,2538612000
2017,"13091",56,6739000
2017,"13093",25,2449000
2017,"13095",324,45042000
2017,"13097",1992,359375000
2017,"13099",29,3283000
2017,"13101",5,602000
2017,"13103",1196,223724000
2017,"13105",79,9249000
2017,"13107",63,7566000
2017,"13109",46,5256000
2017,"13111",249,51009000
2017,"13113",1858,529594000
2017,"13115",866,137417000
2017,"13117",5671,1743853000
2017,"13119",123,17273000
2017,"13121",15263,4921101000
2017,"13123",334,62332000
2017,"13125",6,656000
2017,"13127",1011,230730000
2017,"13129",544,77966000
2017,"13131",85,12415000
2017,"13133",225,70682000
2017,"13135",13716,3110141000
2017,"13137",425,69896000
2017,"13139",2881,650739000
2017,"13141",25,4926000
2017,"13143",308,51219000
2017,"13145",496,120657000
2017,"13147",184,31542000
2017,"13149",60,10135000
2017,"13151",4021,780199000
2017,"13153",2440,429059000
2017,"13155",17,2175000
2017,"13157",1539,311252000
2017,"13159",150,23811000
2017,"13161",51,6142000
2017,"13163",37,5073000
2017,"13165",19,2002000
2017,"13167",14,1683000
2017,"13169",199,29972000
2017,"13171",152,23162000
2017,"13173",91,12696000
2017,"13175",266,39560000
2017,"13177",451,77320000
2017,"13179",766,126178000
2017,"13181",54,8225000
2017,"13183",213,38430000
2017,"13185",1150,194941000
2017,"13187",360,67540000
2017,"13189",104,15954000
2017,"13191",87,15241000
2017,"13193",18,2006000
2017,"13195",276,44299000
2017,"13197",16,2423000
2017,"13199",157,22951000
2017,"13201",23,2991000
2017,"13205",39,5018000
2017,"13207",268,55096000
2017,"13209",31,4314000
2017,"13211",213,51567000
2017,"13213",222,30383000
2017,"13215",1646,283029000
2017,"13217",1512,259840000
2017,"13219",725,199063000
2017,"13221",137,21169000
2017,"13223",3682,687219000
2017,"13225",237,37259000
2017,"13227",461,93708000
2017,"13229",131,19438000
2017,"13231",240,46726000
2017,"13233",349,45907000
2017,"13235",39,5165000
2017,"13237",174,34739000
2017,"13239",5,896000
2017,"13241",130,20660000
2017,"13243",11,1394000
2017,"13245",1657,260425000
2017,"13247",1093,199056000
2017,"13249",22,3155000
2017,"13251",36,4849000
2017,"13253",35,4451000
2017,"13255",688,100974000
2017,"13257",196,26193000
2017,"13259",6,612000
2017,"13261",115,15542000
2017,"13263",20,2699000
2017,"13265",2,161000
2017,"13267",85,10552000
2017,"13269",21,2761000
2017,"13271",14,1578000
2017,"13273",32,5489000
2017,"13275",312,54976000
2017,"13277",245,39398000
2017,"13279",107,16073000
2017,"13281",135,23660000
2017,"13283",8,954000
2017,"13285",518,83236000
2017,"13287",23,2400000
2017,"13289",24,3150000
2017,"13291",283,53491000
2017,"13293",167,21021000
2017,"13295",633,89438000
2017,"13297",1601,323513000
2017,"13299",197,22947000
2017,"13301",16,2018000
2017,"13303",51,6679000
2017,"13305",162,21541000
2017,"13307",3,497000
2017,"13309",14,1396000
2017,"13311",279,47589000
2017,"13313",783,112671000
2017,"13315",9,1134000
2017,"13317",56,6066000
2017,"13319",23,2407000
2017,"13321",69,9563000
2017,"15001",1521,507661000
2017,"15003",7881,4132099000
2017,"15007",380,183161000
2017,"15009",1108,544526000
2017,"16001",10303,2455220000
2017,"16003",32,6463000
2017,"16005",1235,185078000
2017,"16007",70,10892000
2017,"16009",79,12923000
2017,"16011",503,79900000
2017,"16013",301,110575000
2017,"16015",129,28934000
2017,"16017",581,143945000
2017,"16019",2260,389106000
2017,"16021",115,22459000
2017,"16023",29,3622000
2017,"16025",13,1544000
2017,"16027",4669,756466000
2017,"16029",66,8652000
2017,"16031",149,23226000
2017,"16033",3,330000
2017,"16035",68,10897000
2017,"16037",41,6409000
2017,"16039",442,67823000
2017,"16041",195,33202000
2017,"16043",141,21691000
2017,"16045",269,46477000
2017,"16047",131,15491000
2017,"16049",107,18051000
2017,"16051",457,92460000
2017,"16053",250,34309000
2017,"16055",3261,765835000
2017,"16057",381,79519000
2017,"16059",78,12810000
2017,"16061",27,3206000
2017,"16063",41,5121000
2017,"16065",296,58536000
2017,"16067",169,23928000
2017,"16069",522,95507000
2017,"16071",59,8522000
2017,"16073",95,15275000
2017,"16075",393,59146000
2017,"16077",76,11306000
2017,"16079",159,18435000
2017,"16081",134,37581000
2017,"16083",1249,207638000
2017,"16085",164,39387000
2017,"16087",112,16436000
2017,"17001",518,62006000
2017,"17003",6,729000
2017,"17005",138,16370000
2017,"17007",621,102325000
2017,"17009",21,1989000
2017,"17011",278,28884000
2017,"17013",36,3288000
2017,"17015",72,7949000
2017,"17017",95,7275000
2017,"17019",2231,376452000
2017,"17021",252,24683000
2017,"17023",94,10804000
2017,"17025",51,5051000
2017,"17027",414,60310000
2017,"17029",273,29523000
2017,"17031",52967,15114202000
2017,"17033",60,6258000
2017,"17035",47,5884000
2017,"17037",1195,184445000
2017,"17039",189,21809000
2017,"17041",144,16593000
2017,"17043",12252,3602980000
2017,"17045",118,9368000
2017,"17047",15,1326000
2017,"17049",262,40297000
2017,"17051",130,13686000
2017,"17053",122,12903000
2017,"17055",233,23296000
2017,"17057",276,24223000
2017,"17059",22,1418000
2017,"17061",66,5088000
2017,"17063",798,149128000
2017,"17065",45,5344000
2017,"17067",112,11449000
2017,"17069",8,596000
2017,"17071",32,2915000
2017,"17073",580,68079000
2017,"17075",188,18824000
2017,"17077",293,36967000
2017,"17079",27,2418000
2017,"17081",232,28700000
2017,"17083",201,26097000
2017,"17085",169,24151000
2017,"17087",60,8599000
2017,"17089",7410,1619229000
2017,"17091",1149,162886000
2017,"17093",2639,560159000
2017,"17095",418,38814000
2017,"17097",8768,2357490000
2017,"17099",965,124448000
2017,"17101",51,4691000
2017,"17103",213,27657000
2017,"17105",259,27639000
2017,"17107",279,28455000
2017,"17109",132,12888000
2017,"17111",5003,976001000
2017,"17113",2314,372163000
2017,"17115",1053,124720000
2017,"17117",411,46166000
2017,"17119",3408,519872000
2017,"17121",221,21970000
2017,"17123",98,9932000
2017,"17125",102,8860000
2017,"17127",38,3613000
2017,"17129",174,24522000
2017,"17131",170,18774000
2017,"17133",542,103544000
2017,"17135",161,16532000
2017,"17137",285,29173000
2017,"17139",117,13586000
2017,"17141",565,76784000
2017,"17143",1993,286679000
2017,"17145",122,11752000
2017,"17147",275,40619000
2017,"17149",71,7711000
2017,"17151",11,1118000
2017,"17153",9,867000
2017,"17155",37,4313000
2017,"17157",198,22186000
2017,"17159",66,6365000
2017,"17161",1626,183037000
2017,"17163",3021,510223000
2017,"17165",126,12151000
2017,"17167",2532,372690000
2017,"17169",54,5381000
2017,"17171",23,2413000
2017,"17173",118,13345000
2017,"17175",39,3479000
2017,"17177",332,32402000
2017,"17179",1737,243136000
2017,"17181",58,7119000
2017,"17183",466,42215000
2017,"17185",53,4736000
2017,"17187",105,9773000
2017,"17189",101,12208000
2017,"17191",30,2391000
2017,"17193",94,10259000
2017,"17195",334,37947000
2017,"17197",9978,2192520000
2017,"17199",639,84430000
2017,"17201",3164,369063000
2017,"17203",481,72194000
2017,"18001",392,47300000
2017,"18003",5644,867998000
2017,"18005",1250,216349000
2017,"18007",78,7890000
2017,"18009",88,8261000
2017,"18011",1318,341814000
2017,"18013",205,40137000
2017,"18015",224,29321000
2017,"18017",274,26378000
2017,"18019",2154,335397000
2017,"18021",250,28144000
2017,"18023",350,42999000
